Date,State,Coal_Price_Index,Gas_Price_Index,Carbon_Price,Spot_Price
2022-12-06 0:00:00,Maharashtra,96.28,126.75,779.77,4218.78
2022-12-06 0:00:00,Gujarat,96.41,130.6,844.25,4355.71
2022-12-06 0:00:00,Tamil Nadu,95.32,126.55,819.57,4110.38
2022-12-06 0:00:00,Karnataka,98.61,130.53,816.55,3638.48
2022-12-06 0:00:00,Rajasthan,95.53,130.77,750.54,4121.9
2022-12-07 0:00:00,Maharashtra,96.46,131.6,820.64,4045.53
2022-12-07 0:00:00,Gujarat,98.26,129.76,751.29,3856.2
2022-12-07 0:00:00,Tamil Nadu,95.76,126.2,803.71,3539.14
2022-12-07 0:00:00,Karnataka,95.61,129.81,798.53,4241.61
2022-12-07 0:00:00,Rajasthan,96.31,129.51,766.81,4182.21
2022-12-08 0:00:00,Maharashtra,95.13,127.15,811.47,3688.68
2022-12-08 0:00:00,Gujarat,97.13,126.4,774.33,3678.92
2022-12-08 0:00:00,Tamil Nadu,97.09,131.46,764.91,3888.92
2022-12-08 0:00:00,Karnataka,98.6,126.49,793.73,3975.86
2022-12-08 0:00:00,Rajasthan,98.34,128.02,804.47,3671.34
2022-12-09 0:00:00,Maharashtra,96.33,130.83,787.38,4108.58
2022-12-09 0:00:00,Gujarat,95.01,126.36,758.22,4342.56
2022-12-09 0:00:00,Tamil Nadu,96.86,129.53,838.52,4036.85
2022-12-09 0:00:00,Karnataka,97.63,126.15,807.2,3555.77
2022-12-09 0:00:00,Rajasthan,96.7,130.21,820.35,3926.53
2022-12-10 0:00:00,Maharashtra,97.23,127.29,767.77,3924.2
2022-12-10 0:00:00,Gujarat,95.41,130.4,755.15,3551.91
2022-12-10 0:00:00,Tamil Nadu,94.97,130.61,828.99,3928.4
2022-12-10 0:00:00,Karnataka,95.17,129.28,808.84,3681.19
2022-12-10 0:00:00,Rajasthan,96.16,130.57,770.04,4226.87
2022-12-11 0:00:00,Maharashtra,96.48,126.5,824.03,3643.1
2022-12-11 0:00:00,Gujarat,95.04,130.65,775.21,3637.46
2022-12-11 0:00:00,Tamil Nadu,95.79,127.61,816.61,3667.43
2022-12-11 0:00:00,Karnataka,95.87,126.28,827.39,3407.35
2022-12-11 0:00:00,Rajasthan,95.46,128.79,766.24,4016.81
2022-12-12 0:00:00,Maharashtra,95.26,129.91,762.32,4078.82
2022-12-12 0:00:00,Gujarat,97.12,131.88,794.08,4016.53
2022-12-12 0:00:00,Tamil Nadu,98.19,126.46,792.42,4577.69
2022-12-12 0:00:00,Karnataka,96.29,127.35,816.51,3665.13
2022-12-12 0:00:00,Rajasthan,97.93,130.68,842.34,3746.66
2022-12-13 0:00:00,Maharashtra,96.69,129.52,780.14,4052.08
2022-12-13 0:00:00,Gujarat,96.22,128.66,834.92,4444.04
2022-12-13 0:00:00,Tamil Nadu,98.35,128.77,839.21,3718.18
2022-12-13 0:00:00,Karnataka,97.4,132.02,811.99,3831.32
2022-12-13 0:00:00,Rajasthan,98.86,132.07,780.23,3473.17
2022-12-14 0:00:00,Maharashtra,98.25,129.75,842.77,3574.77
2022-12-14 0:00:00,Gujarat,97.15,127.81,806.91,3922.45
2022-12-14 0:00:00,Tamil Nadu,95.56,127.14,834.96,4047.83
2022-12-14 0:00:00,Karnataka,95.49,127.43,754.65,3472.29
2022-12-14 0:00:00,Rajasthan,98.52,126.54,819.04,4597.03
2022-12-15 0:00:00,Maharashtra,98.82,131.17,848.39,4497.94
2022-12-15 0:00:00,Gujarat,98.56,127.48,846.24,3888.28
2022-12-15 0:00:00,Tamil Nadu,95.56,127.03,830.62,3653.43
2022-12-15 0:00:00,Karnataka,96.75,132.18,805.87,4226.46
2022-12-15 0:00:00,Rajasthan,96.11,126.49,829.01,4414.49
2022-12-16 0:00:00,Maharashtra,98.86,129.04,756.05,3826.01
2022-12-16 0:00:00,Gujarat,98.74,129.57,768.14,4561.02
2022-12-16 0:00:00,Tamil Nadu,95.33,130.64,757.97,3733.47
2022-12-16 0:00:00,Karnataka,99.1,128.74,820.16,3814.55
2022-12-16 0:00:00,Rajasthan,95.63,129.8,831.12,3852.08
2022-12-17 0:00:00,Maharashtra,95.79,128.97,793.96,4164.84
2022-12-17 0:00:00,Gujarat,95.99,128.05,788.67,4552.07
2022-12-17 0:00:00,Tamil Nadu,98.74,129.62,807.13,4512.57
2022-12-17 0:00:00,Karnataka,95.39,132.09,791.47,4278.67
2022-12-17 0:00:00,Rajasthan,96.32,129.24,772.66,4378.52
2022-12-18 0:00:00,Maharashtra,99.12,129.73,812.85,4371.2
2022-12-18 0:00:00,Gujarat,97.06,130.51,816.55,3511.11
2022-12-18 0:00:00,Tamil Nadu,96.55,126.83,790.7,4083.07
2022-12-18 0:00:00,Karnataka,99.1,132.54,815.92,4511.04
2022-12-18 0:00:00,Rajasthan,97.38,132.38,820.01,4130.09
2022-12-19 0:00:00,Maharashtra,96.11,128.56,786.58,3517.77
2022-12-19 0:00:00,Gujarat,97.7,132.55,800.05,4006.19
2022-12-19 0:00:00,Tamil Nadu,95.89,127.91,814.9,4541.7
2022-12-19 0:00:00,Karnataka,96.03,128.54,752.06,3619.8
2022-12-19 0:00:00,Rajasthan,96.11,130.33,804.99,3590.44
2022-12-20 0:00:00,Maharashtra,98.57,129.31,814.61,3922.88
2022-12-20 0:00:00,Gujarat,98.67,131.21,848.59,4272.61
2022-12-20 0:00:00,Tamil Nadu,96.86,132.49,783,3781.41
2022-12-20 0:00:00,Karnataka,98.78,130.48,826.42,4587.62
2022-12-20 0:00:00,Rajasthan,99.15,131.44,825.92,3583.68
2022-12-21 0:00:00,Maharashtra,98.62,130.83,779.55,4564.85
2022-12-21 0:00:00,Gujarat,95.54,128.07,780.96,3882.57
2022-12-21 0:00:00,Tamil Nadu,97.39,127.88,786.94,4356.33
2022-12-21 0:00:00,Karnataka,96.51,128.32,766.85,3424.08
2022-12-21 0:00:00,Rajasthan,96.66,131.91,838.49,3862.31
2022-12-22 0:00:00,Maharashtra,98.23,130.61,767.49,3653.54
2022-12-22 0:00:00,Gujarat,98.46,129.03,796.21,3626.98
2022-12-22 0:00:00,Tamil Nadu,97.05,131.98,754.98,3639.7
2022-12-22 0:00:00,Karnataka,99.17,131.37,835.48,3954.6
2022-12-22 0:00:00,Rajasthan,96.48,131.92,821.43,4210.97
2022-12-23 0:00:00,Maharashtra,96.15,131.18,843.04,4559.15
2022-12-23 0:00:00,Gujarat,96.49,132.23,832.56,4223.21
2022-12-23 0:00:00,Tamil Nadu,96.69,127.82,820.06,3990.17
2022-12-23 0:00:00,Karnataka,98.25,127.72,755.53,4037.17
2022-12-23 0:00:00,Rajasthan,98.72,132.72,774.26,3478.22
2022-12-24 0:00:00,Maharashtra,96.44,130.34,822.25,3910.99
2022-12-24 0:00:00,Gujarat,96.5,131.09,807.35,4340.17
2022-12-24 0:00:00,Tamil Nadu,97.36,131.54,841.31,4241.24
2022-12-24 0:00:00,Karnataka,99.42,129.12,833.28,3661.8
2022-12-24 0:00:00,Rajasthan,97.59,130.22,843.03,3932.36
2022-12-25 0:00:00,Maharashtra,96.34,130.77,824.71,3536.26
2022-12-25 0:00:00,Gujarat,96.35,130.57,791.16,4459.01
2022-12-25 0:00:00,Tamil Nadu,97.28,128.13,756.68,4201.14
2022-12-25 0:00:00,Karnataka,97.04,128.33,770.13,4046.46
2022-12-25 0:00:00,Rajasthan,98.92,131.25,816.16,4013.2
2022-12-26 0:00:00,Maharashtra,98.94,131.18,802.61,3853.43
2022-12-26 0:00:00,Gujarat,97.97,129.67,770.83,3847.49
2022-12-26 0:00:00,Tamil Nadu,97.07,127.68,847.4,4220.39
2022-12-26 0:00:00,Karnataka,96.07,128.94,794.59,4272.15
2022-12-26 0:00:00,Rajasthan,96.09,131.98,778.85,4535.47
2022-12-27 0:00:00,Maharashtra,99.35,130.83,837.78,4308.84
2022-12-27 0:00:00,Gujarat,97.99,130.08,789.03,3676.83
2022-12-27 0:00:00,Tamil Nadu,98.01,132.83,796.38,3875.06
2022-12-27 0:00:00,Karnataka,98.39,128.97,751.9,3682.61
2022-12-27 0:00:00,Rajasthan,98.9,130.31,801.6,4449.06
2022-12-28 0:00:00,Maharashtra,98.71,132.51,785.25,4122.28
2022-12-28 0:00:00,Gujarat,96.52,128.2,837.83,4347.78
2022-12-28 0:00:00,Tamil Nadu,96.8,129.41,754.53,3457.07
2022-12-28 0:00:00,Karnataka,98.2,130.35,826.03,4562.88
2022-12-28 0:00:00,Rajasthan,95.87,130.63,819.7,4202.28
2022-12-29 0:00:00,Maharashtra,97.28,132.73,782.77,4253.51
2022-12-29 0:00:00,Gujarat,96.43,128.08,828.83,4480.84
2022-12-29 0:00:00,Tamil Nadu,98.82,127.96,777.83,3454.89
2022-12-29 0:00:00,Karnataka,96.73,131.88,750.51,4360.96
2022-12-29 0:00:00,Rajasthan,96.66,129.71,758.99,3912.33
2022-12-30 0:00:00,Maharashtra,97.06,129.01,784.39,4029.03
2022-12-30 0:00:00,Gujarat,96.31,130.62,834.14,4123.88
2022-12-30 0:00:00,Tamil Nadu,97.24,132.73,829.27,4055.79
2022-12-30 0:00:00,Karnataka,98.94,131.45,805.42,3745.37
2022-12-30 0:00:00,Rajasthan,96.9,129.58,839.82,4053.36
2022-12-31 0:00:00,Maharashtra,97.68,132.46,770.25,3680.9
2022-12-31 0:00:00,Gujarat,99.31,129.33,763.69,4464.53
2022-12-31 0:00:00,Tamil Nadu,99.5,130.59,833.22,3882.95
2022-12-31 0:00:00,Karnataka,99.45,132.33,804.46,3466.41
2022-12-31 0:00:00,Rajasthan,96.97,128.41,776.01,4164.65
2023-01-01 0:00:00,Maharashtra,96.57,132.47,847.86,3472.31
2023-01-01 0:00:00,Gujarat,99.15,131.71,831.4,3647.31
2023-01-01 0:00:00,Tamil Nadu,99.48,131.44,826.65,3477.56
2023-01-01 0:00:00,Karnataka,96.62,130.18,750.37,4187.41
2023-01-01 0:00:00,Rajasthan,96.7,129.07,835.54,3967.3
2023-01-02 0:00:00,Maharashtra,96.57,133.32,843.34,4528.98
2023-01-02 0:00:00,Gujarat,96.73,131.3,777.01,4325.61
2023-01-02 0:00:00,Tamil Nadu,97.81,133.27,801.18,3632.23
2023-01-02 0:00:00,Karnataka,97.69,129.89,832.42,3447.88
2023-01-02 0:00:00,Rajasthan,99.84,130.57,785.13,4595.61
2023-01-03 0:00:00,Maharashtra,98.15,130.49,837.02,3757.75
2023-01-03 0:00:00,Gujarat,99.45,128.49,824.51,3479.59
2023-01-03 0:00:00,Tamil Nadu,99.29,131.72,754.35,4107.51
2023-01-03 0:00:00,Karnataka,99.78,131.77,779.82,3849.84
2023-01-03 0:00:00,Rajasthan,98.34,128.84,829.87,4046.64
2023-01-04 0:00:00,Maharashtra,98.74,131.76,752.3,4516.1
2023-01-04 0:00:00,Gujarat,98.25,128.95,848.47,3970.3
2023-01-04 0:00:00,Tamil Nadu,99.53,130.64,757.92,3477.17
2023-01-04 0:00:00,Karnataka,99.72,127.99,796.5,4208
2023-01-04 0:00:00,Rajasthan,100.23,128.42,812.2,4267.28
2023-01-05 0:00:00,Maharashtra,97.81,129.05,774.17,4160.33
2023-01-05 0:00:00,Gujarat,99.55,127.83,783.17,3698.42
2023-01-05 0:00:00,Tamil Nadu,99.81,129.99,815.28,4175.17
2023-01-05 0:00:00,Karnataka,97.3,131.68,763.86,3446.95
2023-01-05 0:00:00,Rajasthan,98.25,128.59,772.27,3814.33
2023-01-06 0:00:00,Maharashtra,99.1,129.98,830.81,4124.49
2023-01-06 0:00:00,Gujarat,96.45,130.98,787.5,4170.06
2023-01-06 0:00:00,Tamil Nadu,97.05,132.89,794.62,4359.97
2023-01-06 0:00:00,Karnataka,98,128.24,779.63,4183.37
2023-01-06 0:00:00,Rajasthan,98.84,130.76,787.44,4426.81
2023-01-07 0:00:00,Maharashtra,96.65,129.22,812.62,3870.61
2023-01-07 0:00:00,Gujarat,99.01,132.02,766.12,3563.4
2023-01-07 0:00:00,Tamil Nadu,99.72,131.31,808.43,3776.3
2023-01-07 0:00:00,Karnataka,97.43,131.58,766.72,3974.06
2023-01-07 0:00:00,Rajasthan,100.08,128.59,810.45,3762.35
2023-01-08 0:00:00,Maharashtra,98.15,132.14,821.84,4027.1
2023-01-08 0:00:00,Gujarat,97.96,130.06,845.42,4466.92
2023-01-08 0:00:00,Tamil Nadu,98.6,129.75,798.35,4320.53
2023-01-08 0:00:00,Karnataka,97.32,130.9,817.53,3634.67
2023-01-08 0:00:00,Rajasthan,98.86,133,787.66,3778.63
2023-01-09 0:00:00,Maharashtra,98.35,129.67,764.53,4480.95
2023-01-09 0:00:00,Gujarat,96.97,129.58,771.51,4514.9
2023-01-09 0:00:00,Tamil Nadu,99.54,130.55,829.76,3487.45
2023-01-09 0:00:00,Karnataka,97.41,130.06,849.81,4307.64
2023-01-09 0:00:00,Rajasthan,99.46,133.23,807.12,3948.28
2023-01-10 0:00:00,Maharashtra,99.44,127.97,823.77,3560.45
2023-01-10 0:00:00,Gujarat,97.46,132.49,840.87,4437.25
2023-01-10 0:00:00,Tamil Nadu,97.9,127.91,822.49,4173.63
2023-01-10 0:00:00,Karnataka,98.08,128.37,794.74,3431.39
2023-01-10 0:00:00,Rajasthan,97.11,128.07,758.02,4392.04
2023-01-11 0:00:00,Maharashtra,98.41,133.63,782.98,3697.49
2023-01-11 0:00:00,Gujarat,100.35,129.97,800.94,4115.82
2023-01-11 0:00:00,Tamil Nadu,100.49,131.14,847.94,4473.8
2023-01-11 0:00:00,Karnataka,99.25,129.55,797.21,3403.13
2023-01-11 0:00:00,Rajasthan,96.69,133.71,768.21,3942.76
2023-01-12 0:00:00,Maharashtra,97.74,130.9,844.47,3976.88
2023-01-12 0:00:00,Gujarat,99.54,131.7,833.55,4570.41
2023-01-12 0:00:00,Tamil Nadu,99.09,132.52,803.24,4127.21
2023-01-12 0:00:00,Karnataka,98.15,133.81,846.19,3939.97
2023-01-12 0:00:00,Rajasthan,99.06,131.43,845.59,3736.88
2023-01-13 0:00:00,Maharashtra,99.71,128.26,797.46,3557.65
2023-01-13 0:00:00,Gujarat,96.87,131.21,756.92,3599.9
2023-01-13 0:00:00,Tamil Nadu,99.74,131.59,774.44,3429.16
2023-01-13 0:00:00,Karnataka,100.31,129.25,844.56,3428.54
2023-01-13 0:00:00,Rajasthan,100.05,133.22,764.02,4028.98
2023-01-14 0:00:00,Maharashtra,97.44,131.52,848.38,3774.16
2023-01-14 0:00:00,Gujarat,98.33,128.96,752.48,4192.62
2023-01-14 0:00:00,Tamil Nadu,99.66,131,793.61,4154.49
2023-01-14 0:00:00,Karnataka,100.56,132.44,822.77,3812.9
2023-01-14 0:00:00,Rajasthan,97.84,130.52,831.4,3609.22
2023-01-15 0:00:00,Maharashtra,100.46,131.45,829.6,3792.61
2023-01-15 0:00:00,Gujarat,99.22,132.17,792.04,3876.15
2023-01-15 0:00:00,Tamil Nadu,98.26,133.49,778.14,4220.79
2023-01-15 0:00:00,Karnataka,100.22,128.55,767.08,3558.93
2023-01-15 0:00:00,Rajasthan,98.07,132.17,817.82,3599.41
2023-01-16 0:00:00,Maharashtra,99.85,131.28,781.32,3819.85
2023-01-16 0:00:00,Gujarat,97.35,131.43,751.3,3757.88
2023-01-16 0:00:00,Tamil Nadu,100.28,132.92,829.39,3906.51
2023-01-16 0:00:00,Karnataka,100.08,131.61,762.17,4238
2023-01-16 0:00:00,Rajasthan,98.09,131.63,783.88,4493.69
2023-01-17 0:00:00,Maharashtra,97.8,129,810.54,3817.65
2023-01-17 0:00:00,Gujarat,100.91,129.49,808.36,4376.01
2023-01-17 0:00:00,Tamil Nadu,98.02,132.54,785.33,4287.81
2023-01-17 0:00:00,Karnataka,99.56,131.87,763.84,3730.61
2023-01-17 0:00:00,Rajasthan,97.17,134.07,775.2,4361.79
2023-01-18 0:00:00,Maharashtra,99.81,131.93,818.51,4286.99
2023-01-18 0:00:00,Gujarat,100.12,133.25,762.88,4425.49
2023-01-18 0:00:00,Tamil Nadu,98.67,134.09,799.7,4191.69
2023-01-18 0:00:00,Karnataka,100.56,134.21,827.37,3704.5
2023-01-18 0:00:00,Rajasthan,99.9,128.44,818.89,3554.51
2023-01-19 0:00:00,Maharashtra,97.26,130.73,815.59,3973.14
2023-01-19 0:00:00,Gujarat,100.94,130.48,763.6,3483.18
2023-01-19 0:00:00,Tamil Nadu,100.78,134.05,803.75,3935.06
2023-01-19 0:00:00,Karnataka,97.53,131.77,765.35,4349.79
2023-01-19 0:00:00,Rajasthan,99.51,134.33,788.94,4404.27
2023-01-20 0:00:00,Maharashtra,99.67,130.45,834.33,3587.29
2023-01-20 0:00:00,Gujarat,98.56,130.25,772.96,3461.54
2023-01-20 0:00:00,Tamil Nadu,97.9,129.17,803.98,4516.52
2023-01-20 0:00:00,Karnataka,97.77,132.73,809.7,3814.85
2023-01-20 0:00:00,Rajasthan,98.77,132.71,828.53,3435.44
2023-01-21 0:00:00,Maharashtra,101.09,131.9,817,4065.24
2023-01-21 0:00:00,Gujarat,98.68,133.69,815.71,3754.18
2023-01-21 0:00:00,Tamil Nadu,97.61,130.63,757.44,3566.55
2023-01-21 0:00:00,Karnataka,98.41,134.06,790.37,3586.39
2023-01-21 0:00:00,Rajasthan,97.32,133.85,773.56,4348.75
2023-01-22 0:00:00,Maharashtra,99.5,134.35,796.1,4559.1
2023-01-22 0:00:00,Gujarat,97.29,132.3,831.12,3849.34
2023-01-22 0:00:00,Tamil Nadu,97.51,129.91,844.02,4423.06
2023-01-22 0:00:00,Karnataka,97.48,132.4,813.57,3980.5
2023-01-22 0:00:00,Rajasthan,100.37,131.05,764.11,3779.96
2023-01-23 0:00:00,Maharashtra,99.24,132.8,813.66,3997.83
2023-01-23 0:00:00,Gujarat,100.7,132.75,845.16,4058.59
2023-01-23 0:00:00,Tamil Nadu,99.61,131.48,825.96,4092.36
2023-01-23 0:00:00,Karnataka,99.42,131.76,786.67,3691.69
2023-01-23 0:00:00,Rajasthan,97.99,131.82,765.73,3639.73
2023-01-24 0:00:00,Maharashtra,97.51,129.7,754.86,4294.92
2023-01-24 0:00:00,Gujarat,100.44,131.73,801.92,3790.95
2023-01-24 0:00:00,Tamil Nadu,99.91,132.97,794.78,4492.78
2023-01-24 0:00:00,Karnataka,100.74,131.59,804.09,3461.17
2023-01-24 0:00:00,Rajasthan,100.13,133.97,785.18,3604.4
2023-01-25 0:00:00,Maharashtra,99.31,134.19,787.01,3531.66
2023-01-25 0:00:00,Gujarat,97.5,129.04,840.82,3846.28
2023-01-25 0:00:00,Tamil Nadu,98.78,131.63,816.71,4003.35
2023-01-25 0:00:00,Karnataka,98.45,133.77,794.04,4171.22
2023-01-25 0:00:00,Rajasthan,100.76,131.19,807.46,3499.24
2023-01-26 0:00:00,Maharashtra,98.9,134.43,819.3,3969.77
2023-01-26 0:00:00,Gujarat,101.09,132.22,810.25,3474.81
2023-01-26 0:00:00,Tamil Nadu,100.19,131.63,833.4,4341.86
2023-01-26 0:00:00,Karnataka,99.98,133.85,786.81,4389.65
2023-01-26 0:00:00,Rajasthan,98.18,129.64,812.12,4096.48
2023-01-27 0:00:00,Maharashtra,98.96,134.39,752.37,3834.17
2023-01-27 0:00:00,Gujarat,98.14,133.43,844.8,3608.35
2023-01-27 0:00:00,Tamil Nadu,97.86,133.89,755.18,3938.67
2023-01-27 0:00:00,Karnataka,99.8,131.48,813.31,3546.78
2023-01-27 0:00:00,Rajasthan,99.94,132.29,790.19,4486.38
2023-01-28 0:00:00,Maharashtra,98.59,129.22,789.52,4258.28
2023-01-28 0:00:00,Gujarat,98.51,129.51,760.72,4526.29
2023-01-28 0:00:00,Tamil Nadu,99.75,130.42,848.77,3995.91
2023-01-28 0:00:00,Karnataka,98.04,130.43,768.72,3573.88
2023-01-28 0:00:00,Rajasthan,98.92,134.21,761.7,3668.35
2023-01-29 0:00:00,Maharashtra,99.82,130.22,780.33,3739.36
2023-01-29 0:00:00,Gujarat,100.52,129.23,787,3607.18
2023-01-29 0:00:00,Tamil Nadu,101.04,130.17,829.21,4375.67
2023-01-29 0:00:00,Karnataka,98.02,131.07,786.05,3932.83
2023-01-29 0:00:00,Rajasthan,98.92,134.09,780.19,3957.24
2023-01-30 0:00:00,Maharashtra,100.93,132.25,783.31,3513.49
2023-01-30 0:00:00,Gujarat,97.82,133.98,777.91,3769.25
2023-01-30 0:00:00,Tamil Nadu,99.31,129.64,812.42,4117.59
2023-01-30 0:00:00,Karnataka,99.78,131.66,752.71,3987.66
2023-01-30 0:00:00,Rajasthan,98.85,130.55,754.93,3592.99
2023-01-31 0:00:00,Maharashtra,98.18,133.71,796.45,3901.87
2023-01-31 0:00:00,Gujarat,99.93,132.07,816.5,3536.38
2023-01-31 0:00:00,Tamil Nadu,99.43,130.15,778.45,3523.55
2023-01-31 0:00:00,Karnataka,100.64,132.48,769.1,3590.65
2023-01-31 0:00:00,Rajasthan,99.06,133.53,798.81,3527.34
2023-02-01 0:00:00,Maharashtra,98.56,133.92,835.87,4217.64
2023-02-01 0:00:00,Gujarat,100.84,134.01,803.76,4059.69
2023-02-01 0:00:00,Tamil Nadu,98.81,131.68,801.96,3483.39
2023-02-01 0:00:00,Karnataka,100.31,129.47,761.97,4508.23
2023-02-01 0:00:00,Rajasthan,100.58,130.42,813.66,4111.8
2023-02-02 0:00:00,Maharashtra,101.78,133.21,818.46,4032.52
2023-02-02 0:00:00,Gujarat,101.03,133.77,798.52,4281.48
2023-02-02 0:00:00,Tamil Nadu,99.02,132.6,762.09,4181.7
2023-02-02 0:00:00,Karnataka,98.86,133.47,838.8,4458.01
2023-02-02 0:00:00,Rajasthan,100.44,131.04,842,3828.46
2023-02-03 0:00:00,Maharashtra,98.88,129.11,838.55,4510.23
2023-02-03 0:00:00,Gujarat,97.93,133.4,796,4337.72
2023-02-03 0:00:00,Tamil Nadu,98.25,130.13,816.61,4103.66
2023-02-03 0:00:00,Karnataka,101.25,131.6,779.34,4466.64
2023-02-03 0:00:00,Rajasthan,100.72,133.83,818.88,4239.79
2023-02-04 0:00:00,Maharashtra,98.74,132.02,806.25,4148.61
2023-02-04 0:00:00,Gujarat,100.91,131.08,830.68,4076.81
2023-02-04 0:00:00,Tamil Nadu,101.01,134.52,821.12,4372.46
2023-02-04 0:00:00,Karnataka,98.7,129.76,788.63,3438.04
2023-02-04 0:00:00,Rajasthan,99.57,132.76,762.52,3553.84
2023-02-05 0:00:00,Maharashtra,99.21,130.56,846.44,4322.21
2023-02-05 0:00:00,Gujarat,101.55,133.18,792.1,3529.19
2023-02-05 0:00:00,Tamil Nadu,101.75,129.72,811.77,4525.99
2023-02-05 0:00:00,Karnataka,99.17,129.35,807.16,3732.69
2023-02-05 0:00:00,Rajasthan,101.13,129.85,841.07,4409.15
2023-02-06 0:00:00,Maharashtra,100.93,133.21,834.1,3888.15
2023-02-06 0:00:00,Gujarat,100.28,134.35,778.61,4257.58
2023-02-06 0:00:00,Tamil Nadu,98.26,131.04,821.39,3488.45
2023-02-06 0:00:00,Karnataka,99.37,130.2,766.79,4263.96
2023-02-06 0:00:00,Rajasthan,99.74,131.98,841.05,4596.17
2023-02-07 0:00:00,Maharashtra,100.3,130.45,836.61,3860.53
2023-02-07 0:00:00,Gujarat,101.63,131.91,798.71,4204.13
2023-02-07 0:00:00,Tamil Nadu,100.14,133.24,794.48,3407.77
2023-02-07 0:00:00,Karnataka,100.39,132.51,835.1,3674.48
2023-02-07 0:00:00,Rajasthan,101.85,134.34,776.9,3496.71
2023-02-08 0:00:00,Maharashtra,98.48,134.33,771.36,3715.8
2023-02-08 0:00:00,Gujarat,98.48,133.18,791.11,4207.46
2023-02-08 0:00:00,Tamil Nadu,98.98,133.64,776.91,3474.65
2023-02-08 0:00:00,Karnataka,100.12,132.26,831.41,4049.37
2023-02-08 0:00:00,Rajasthan,99.65,134.38,847.95,3537.09
2023-02-09 0:00:00,Maharashtra,98.56,133.75,836.24,3804.01
2023-02-09 0:00:00,Gujarat,101.47,134.99,836.39,4371.46
2023-02-09 0:00:00,Tamil Nadu,101.36,131.29,826.39,3467
2023-02-09 0:00:00,Karnataka,100.99,134.86,815.28,4445.97
2023-02-09 0:00:00,Rajasthan,99.53,133.13,810.24,4487.97
2023-02-10 0:00:00,Maharashtra,100.45,131.36,780.18,4550.07
2023-02-10 0:00:00,Gujarat,98.8,133.42,798.44,4070.16
2023-02-10 0:00:00,Tamil Nadu,99.68,134.19,785.82,4174.29
2023-02-10 0:00:00,Karnataka,99.83,130.71,754.72,4309.69
2023-02-10 0:00:00,Rajasthan,100.72,132.38,755.9,4568.9
2023-02-11 0:00:00,Maharashtra,101.24,130.84,838.97,3978.63
2023-02-11 0:00:00,Gujarat,101.49,130.23,789.99,4448.85
2023-02-11 0:00:00,Tamil Nadu,101.79,130.77,802.22,3673.98
2023-02-11 0:00:00,Karnataka,101.97,134.07,762.83,3631.47
2023-02-11 0:00:00,Rajasthan,99.2,130.39,752.45,4567.94
2023-02-12 0:00:00,Maharashtra,99.92,131.48,790.29,4318.75
2023-02-12 0:00:00,Gujarat,98.72,134.85,804.68,3895.36
2023-02-12 0:00:00,Tamil Nadu,102.24,129.67,787.44,4337.75
2023-02-12 0:00:00,Karnataka,100.8,135.43,789.42,4070.83
2023-02-12 0:00:00,Rajasthan,102.28,134.33,834.31,4387.59
2023-02-13 0:00:00,Maharashtra,99.96,131.21,789.94,4492.5
2023-02-13 0:00:00,Gujarat,101.9,130.18,800.26,3673.6
2023-02-13 0:00:00,Tamil Nadu,101.3,133.79,765.14,4332.82
2023-02-13 0:00:00,Karnataka,98.87,132.43,814.5,3659.42
2023-02-13 0:00:00,Rajasthan,99.99,131.84,806.99,3949.72
2023-02-14 0:00:00,Maharashtra,98.91,134.96,763.8,4317.43
2023-02-14 0:00:00,Gujarat,101.34,132.46,842.73,3857.56
2023-02-14 0:00:00,Tamil Nadu,102.24,132.23,788.06,4076.28
2023-02-14 0:00:00,Karnataka,100.3,131.91,785.88,4546.55
2023-02-14 0:00:00,Rajasthan,100.38,134.16,832.18,4138.11
2023-02-15 0:00:00,Maharashtra,99.83,130.7,847.13,4373.31
2023-02-15 0:00:00,Gujarat,101.6,132.97,768.49,3821.8
2023-02-15 0:00:00,Tamil Nadu,98.7,131.97,752.33,3941.57
2023-02-15 0:00:00,Karnataka,99.65,132.86,788.94,3856.8
2023-02-15 0:00:00,Rajasthan,100.08,130.17,845.16,4317.16
2023-02-16 0:00:00,Maharashtra,101.94,129.77,751.46,3667.58
2023-02-16 0:00:00,Gujarat,102.45,129.62,809.83,3834.32
2023-02-16 0:00:00,Tamil Nadu,101.42,135.31,754.11,4054.37
2023-02-16 0:00:00,Karnataka,101.88,135.3,831.84,4286.51
2023-02-16 0:00:00,Rajasthan,100.59,131.66,830.65,4294.06
2023-02-17 0:00:00,Maharashtra,101.9,131.95,778.26,3676
2023-02-17 0:00:00,Gujarat,100.81,132.52,798.33,4316.33
2023-02-17 0:00:00,Tamil Nadu,102.24,134.19,767.59,3788.47
2023-02-17 0:00:00,Karnataka,99.14,130.02,758.6,4401.13
2023-02-17 0:00:00,Rajasthan,99.34,133.77,826.59,4404.94
2023-02-18 0:00:00,Maharashtra,101.9,131.3,823.51,4566.23
2023-02-18 0:00:00,Gujarat,102.59,135.09,750.69,3790.52
2023-02-18 0:00:00,Tamil Nadu,102.66,132.08,841.36,4521.42
2023-02-18 0:00:00,Karnataka,99.14,132.21,825.54,4000.68
2023-02-18 0:00:00,Rajasthan,99.53,135.36,825.64,3889.21
2023-02-19 0:00:00,Maharashtra,99.45,132.01,832.53,4045.06
2023-02-19 0:00:00,Gujarat,99.49,133.89,767.48,4471.69
