Date,Plant_ID,State,Generation_MWh
2022-09-16 0:00:00,P19,Rajasthan,21445.35
2022-09-16 0:00:00,P20,Rajasthan,13308.83
2022-09-17 0:00:00,P1,Maharashtra,30376.84
2022-09-17 0:00:00,P2,Maharashtra,17052.1
2022-09-17 0:00:00,P3,Maharashtra,20405.19
2022-09-17 0:00:00,P4,Maharashtra,12261.26
2022-09-17 0:00:00,P5,Gujarat,42854.82
2022-09-17 0:00:00,P6,Gujarat,14526.75
2022-09-17 0:00:00,P7,Gujarat,18870.08
2022-09-17 0:00:00,P8,Gujarat,14344.25
2022-09-17 0:00:00,P9,Tamil Nadu,37948.95
2022-09-17 0:00:00,P10,Tamil Nadu,15772.44
2022-09-17 0:00:00,P11,Tamil Nadu,21322.42
2022-09-17 0:00:00,P12,Tamil Nadu,13877.23
2022-09-17 0:00:00,P13,Karnataka,41027.93
2022-09-17 0:00:00,P14,Karnataka,21428.24
2022-09-17 0:00:00,P15,Karnataka,20570.58
2022-09-17 0:00:00,P16,Karnataka,12324.64
2022-09-17 0:00:00,P17,Rajasthan,33273.78
2022-09-17 0:00:00,P18,Rajasthan,18773.55
2022-09-17 0:00:00,P19,Rajasthan,18632.48
2022-09-17 0:00:00,P20,Rajasthan,11797.59
2022-09-18 0:00:00,P1,Maharashtra,34763.13
2022-09-18 0:00:00,P2,Maharashtra,19075.35
2022-09-18 0:00:00,P3,Maharashtra,20150.31
2022-09-18 0:00:00,P4,Maharashtra,14114.43
2022-09-18 0:00:00,P5,Gujarat,32147.72
2022-09-18 0:00:00,P6,Gujarat,17421.71
2022-09-18 0:00:00,P7,Gujarat,21383.32
2022-09-18 0:00:00,P8,Gujarat,13258.55
2022-09-18 0:00:00,P9,Tamil Nadu,34221.57
2022-09-18 0:00:00,P10,Tamil Nadu,16722.23
2022-09-18 0:00:00,P11,Tamil Nadu,20767.93
2022-09-18 0:00:00,P12,Tamil Nadu,13118.53
2022-09-18 0:00:00,P13,Karnataka,39678.66
2022-09-18 0:00:00,P14,Karnataka,16733.4
2022-09-18 0:00:00,P15,Karnataka,18625.24
2022-09-18 0:00:00,P16,Karnataka,13376.86
2022-09-18 0:00:00,P17,Rajasthan,36292.57
2022-09-18 0:00:00,P18,Rajasthan,15357.2
2022-09-18 0:00:00,P19,Rajasthan,20229.25
2022-09-18 0:00:00,P20,Rajasthan,12588.69
2022-09-19 0:00:00,P1,Maharashtra,35596.12
2022-09-19 0:00:00,P2,Maharashtra,20353.07
2022-09-19 0:00:00,P3,Maharashtra,19753.37
2022-09-19 0:00:00,P4,Maharashtra,13392.42
2022-09-19 0:00:00,P5,Gujarat,39112.18
2022-09-19 0:00:00,P6,Gujarat,17408.19
2022-09-19 0:00:00,P7,Gujarat,20735.82
2022-09-19 0:00:00,P8,Gujarat,13979.24
2022-09-19 0:00:00,P9,Tamil Nadu,29533.61
2022-09-19 0:00:00,P10,Tamil Nadu,21493.8
2022-09-19 0:00:00,P11,Tamil Nadu,18515.23
2022-09-19 0:00:00,P12,Tamil Nadu,13308.75
2022-09-19 0:00:00,P13,Karnataka,38086.07
2022-09-19 0:00:00,P14,Karnataka,15175.03
2022-09-19 0:00:00,P15,Karnataka,18467.92
2022-09-19 0:00:00,P16,Karnataka,11979.1
2022-09-19 0:00:00,P17,Rajasthan,35871.65
2022-09-19 0:00:00,P18,Rajasthan,17883.52
2022-09-19 0:00:00,P19,Rajasthan,18945.14
2022-09-19 0:00:00,P20,Rajasthan,12835.14
2022-09-20 0:00:00,P1,Maharashtra,38631.76
2022-09-20 0:00:00,P2,Maharashtra,14716.57
2022-09-20 0:00:00,P3,Maharashtra,19212.47
2022-09-20 0:00:00,P4,Maharashtra,13679.45
2022-09-20 0:00:00,P5,Gujarat,42471.48
2022-09-20 0:00:00,P6,Gujarat,20191.66
2022-09-20 0:00:00,P7,Gujarat,20410.36
2022-09-20 0:00:00,P8,Gujarat,14114.14
2022-09-20 0:00:00,P9,Tamil Nadu,41571.6
2022-09-20 0:00:00,P10,Tamil Nadu,20897.8
2022-09-20 0:00:00,P11,Tamil Nadu,19611.89
2022-09-20 0:00:00,P12,Tamil Nadu,12807.68
2022-09-20 0:00:00,P13,Karnataka,42919.76
2022-09-20 0:00:00,P14,Karnataka,15512.08
2022-09-20 0:00:00,P15,Karnataka,19725.24
2022-09-20 0:00:00,P16,Karnataka,13142.21
2022-09-20 0:00:00,P17,Rajasthan,39699.38
2022-09-20 0:00:00,P18,Rajasthan,21095.25
2022-09-20 0:00:00,P19,Rajasthan,19867.58
2022-09-20 0:00:00,P20,Rajasthan,13503.55
2022-09-21 0:00:00,P1,Maharashtra,33186.37
2022-09-21 0:00:00,P2,Maharashtra,20760.18
2022-09-21 0:00:00,P3,Maharashtra,20348.97
2022-09-21 0:00:00,P4,Maharashtra,11660.87
2022-09-21 0:00:00,P5,Gujarat,39739.37
2022-09-21 0:00:00,P6,Gujarat,21322.73
2022-09-21 0:00:00,P7,Gujarat,21154.49
2022-09-21 0:00:00,P8,Gujarat,14393.87
2022-09-21 0:00:00,P9,Tamil Nadu,37102.53
2022-09-21 0:00:00,P10,Tamil Nadu,21546.29
2022-09-21 0:00:00,P11,Tamil Nadu,19517.06
2022-09-21 0:00:00,P12,Tamil Nadu,12317.71
2022-09-21 0:00:00,P13,Karnataka,37450.56
2022-09-21 0:00:00,P14,Karnataka,19267.21
2022-09-21 0:00:00,P15,Karnataka,18584.42
2022-09-21 0:00:00,P16,Karnataka,12993.68
2022-09-21 0:00:00,P17,Rajasthan,40156.39
2022-09-21 0:00:00,P18,Rajasthan,18689.33
2022-09-21 0:00:00,P19,Rajasthan,19469.86
2022-09-21 0:00:00,P20,Rajasthan,12209.25
2022-09-22 0:00:00,P1,Maharashtra,32685.42
2022-09-22 0:00:00,P2,Maharashtra,16925.97
2022-09-22 0:00:00,P3,Maharashtra,20746.07
2022-09-22 0:00:00,P4,Maharashtra,12908.07
2022-09-22 0:00:00,P5,Gujarat,34671.63
2022-09-22 0:00:00,P6,Gujarat,16233.86
2022-09-22 0:00:00,P7,Gujarat,18599.44
2022-09-22 0:00:00,P8,Gujarat,13457.13
2022-09-22 0:00:00,P9,Tamil Nadu,41289.86
2022-09-22 0:00:00,P10,Tamil Nadu,15271.37
2022-09-22 0:00:00,P11,Tamil Nadu,19468.86
2022-09-22 0:00:00,P12,Tamil Nadu,13135.15
2022-09-22 0:00:00,P13,Karnataka,34372.35
2022-09-22 0:00:00,P14,Karnataka,19035.03
2022-09-22 0:00:00,P15,Karnataka,19993.55
2022-09-22 0:00:00,P16,Karnataka,14072.43
2022-09-22 0:00:00,P17,Rajasthan,37574.56
2022-09-22 0:00:00,P18,Rajasthan,20830.99
2022-09-22 0:00:00,P19,Rajasthan,20657.35
2022-09-22 0:00:00,P20,Rajasthan,13890.11
2022-09-23 0:00:00,P1,Maharashtra,42013.16
2022-09-23 0:00:00,P2,Maharashtra,21410.5
2022-09-23 0:00:00,P3,Maharashtra,19501.95
2022-09-23 0:00:00,P4,Maharashtra,12852.72
2022-09-23 0:00:00,P5,Gujarat,30708.16
2022-09-23 0:00:00,P6,Gujarat,14597.36
2022-09-23 0:00:00,P7,Gujarat,21160.33
2022-09-23 0:00:00,P8,Gujarat,12847.84
2022-09-23 0:00:00,P9,Tamil Nadu,32933.15
2022-09-23 0:00:00,P10,Tamil Nadu,19583.03
2022-09-23 0:00:00,P11,Tamil Nadu,21170.24
2022-09-23 0:00:00,P12,Tamil Nadu,13009.96
2022-09-23 0:00:00,P13,Karnataka,37205.65
2022-09-23 0:00:00,P14,Karnataka,20734.69
2022-09-23 0:00:00,P15,Karnataka,20959.86
2022-09-23 0:00:00,P16,Karnataka,14186.69
2022-09-23 0:00:00,P17,Rajasthan,33713.05
2022-09-23 0:00:00,P18,Rajasthan,18118.06
2022-09-23 0:00:00,P19,Rajasthan,19946.39
2022-09-23 0:00:00,P20,Rajasthan,11755.73
2022-09-24 0:00:00,P1,Maharashtra,35009.9
2022-09-24 0:00:00,P2,Maharashtra,18996.97
2022-09-24 0:00:00,P3,Maharashtra,21019.4
2022-09-24 0:00:00,P4,Maharashtra,11866.78
2022-09-24 0:00:00,P5,Gujarat,39163.78
2022-09-24 0:00:00,P6,Gujarat,18746.96
2022-09-24 0:00:00,P7,Gujarat,19055.4
2022-09-24 0:00:00,P8,Gujarat,13860.48
2022-09-24 0:00:00,P9,Tamil Nadu,33039.04
2022-09-24 0:00:00,P10,Tamil Nadu,14475.46
2022-09-24 0:00:00,P11,Tamil Nadu,21496.94
2022-09-24 0:00:00,P12,Tamil Nadu,13148.56
2022-09-24 0:00:00,P13,Karnataka,37408.89
2022-09-24 0:00:00,P14,Karnataka,16115.41
2022-09-24 0:00:00,P15,Karnataka,19313.07
2022-09-24 0:00:00,P16,Karnataka,13231.64
2022-09-24 0:00:00,P17,Rajasthan,29067.23
2022-09-24 0:00:00,P18,Rajasthan,17220.28
2022-09-24 0:00:00,P19,Rajasthan,19532.97
2022-09-24 0:00:00,P20,Rajasthan,11922.18
2022-09-25 0:00:00,P1,Maharashtra,40989.27
2022-09-25 0:00:00,P2,Maharashtra,18251.46
2022-09-25 0:00:00,P3,Maharashtra,20489.1
2022-09-25 0:00:00,P4,Maharashtra,13646.95
2022-09-25 0:00:00,P5,Gujarat,41790.93
2022-09-25 0:00:00,P6,Gujarat,14607.41
2022-09-25 0:00:00,P7,Gujarat,18438.5
2022-09-25 0:00:00,P8,Gujarat,12601.44
2022-09-25 0:00:00,P9,Tamil Nadu,40929.39
2022-09-25 0:00:00,P10,Tamil Nadu,20826.3
2022-09-25 0:00:00,P11,Tamil Nadu,21423.62
2022-09-25 0:00:00,P12,Tamil Nadu,12398.01
2022-09-25 0:00:00,P13,Karnataka,30116.18
2022-09-25 0:00:00,P14,Karnataka,17712.01
2022-09-25 0:00:00,P15,Karnataka,20834.6
2022-09-25 0:00:00,P16,Karnataka,11829.57
2022-09-25 0:00:00,P17,Rajasthan,35493.49
2022-09-25 0:00:00,P18,Rajasthan,18157.94
2022-09-25 0:00:00,P19,Rajasthan,18753.19
2022-09-25 0:00:00,P20,Rajasthan,14089.82
2022-09-26 0:00:00,P1,Maharashtra,42318.82
2022-09-26 0:00:00,P2,Maharashtra,20937.98
2022-09-26 0:00:00,P3,Maharashtra,20243.22
2022-09-26 0:00:00,P4,Maharashtra,14024.63
2022-09-26 0:00:00,P5,Gujarat,35505.75
2022-09-26 0:00:00,P6,Gujarat,19955.88
2022-09-26 0:00:00,P7,Gujarat,21588.35
2022-09-26 0:00:00,P8,Gujarat,13647.54
2022-09-26 0:00:00,P9,Tamil Nadu,29248.08
2022-09-26 0:00:00,P10,Tamil Nadu,18692.01
2022-09-26 0:00:00,P11,Tamil Nadu,20539.3
2022-09-26 0:00:00,P12,Tamil Nadu,12550.2
2022-09-26 0:00:00,P13,Karnataka,31327.69
2022-09-26 0:00:00,P14,Karnataka,17957.14
2022-09-26 0:00:00,P15,Karnataka,19386.93
2022-09-26 0:00:00,P16,Karnataka,14151.42
2022-09-26 0:00:00,P17,Rajasthan,29803.01
2022-09-26 0:00:00,P18,Rajasthan,15886.21
2022-09-26 0:00:00,P19,Rajasthan,19053.99
2022-09-26 0:00:00,P20,Rajasthan,12522.11
2022-09-27 0:00:00,P1,Maharashtra,28914.13
2022-09-27 0:00:00,P2,Maharashtra,17429.24
2022-09-27 0:00:00,P3,Maharashtra,18399.98
2022-09-27 0:00:00,P4,Maharashtra,14382.26
2022-09-27 0:00:00,P5,Gujarat,37165.72
2022-09-27 0:00:00,P6,Gujarat,19070.2
2022-09-27 0:00:00,P7,Gujarat,20758.7
2022-09-27 0:00:00,P8,Gujarat,13070.46
2022-09-27 0:00:00,P9,Tamil Nadu,33424.47
2022-09-27 0:00:00,P10,Tamil Nadu,17841.66
2022-09-27 0:00:00,P11,Tamil Nadu,18526.33
2022-09-27 0:00:00,P12,Tamil Nadu,13090.49
2022-09-27 0:00:00,P13,Karnataka,42535.93
2022-09-27 0:00:00,P14,Karnataka,21220.63
2022-09-27 0:00:00,P15,Karnataka,19413.58
2022-09-27 0:00:00,P16,Karnataka,13877.75
2022-09-27 0:00:00,P17,Rajasthan,40697.91
2022-09-27 0:00:00,P18,Rajasthan,18932.35
2022-09-27 0:00:00,P19,Rajasthan,19426.94
2022-09-27 0:00:00,P20,Rajasthan,11709.52
2022-09-28 0:00:00,P1,Maharashtra,37140.37
2022-09-28 0:00:00,P2,Maharashtra,19676.38
2022-09-28 0:00:00,P3,Maharashtra,19102.19
2022-09-28 0:00:00,P4,Maharashtra,11743.15
2022-09-28 0:00:00,P5,Gujarat,41625.01
2022-09-28 0:00:00,P6,Gujarat,18285.75
2022-09-28 0:00:00,P7,Gujarat,18391.68
2022-09-28 0:00:00,P8,Gujarat,13467.63
2022-09-28 0:00:00,P9,Tamil Nadu,42328.83
2022-09-28 0:00:00,P10,Tamil Nadu,14613.62
2022-09-28 0:00:00,P11,Tamil Nadu,18469.67
2022-09-28 0:00:00,P12,Tamil Nadu,13542.54
2022-09-28 0:00:00,P13,Karnataka,40121.96
2022-09-28 0:00:00,P14,Karnataka,18129.41
2022-09-28 0:00:00,P15,Karnataka,18640
2022-09-28 0:00:00,P16,Karnataka,12566.31
2022-09-28 0:00:00,P17,Rajasthan,32483.37
2022-09-28 0:00:00,P18,Rajasthan,17295.57
2022-09-28 0:00:00,P19,Rajasthan,18744.8
2022-09-28 0:00:00,P20,Rajasthan,12160.78
2022-09-29 0:00:00,P1,Maharashtra,37631.23
2022-09-29 0:00:00,P2,Maharashtra,17131.82
2022-09-29 0:00:00,P3,Maharashtra,18864
2022-09-29 0:00:00,P4,Maharashtra,14216.99
2022-09-29 0:00:00,P5,Gujarat,41380.2
2022-09-29 0:00:00,P6,Gujarat,16465.21
2022-09-29 0:00:00,P7,Gujarat,20408.31
2022-09-29 0:00:00,P8,Gujarat,11556.9
2022-09-29 0:00:00,P9,Tamil Nadu,30768.72
2022-09-29 0:00:00,P10,Tamil Nadu,16362.41
2022-09-29 0:00:00,P11,Tamil Nadu,18752.79
2022-09-29 0:00:00,P12,Tamil Nadu,11611.64
2022-09-29 0:00:00,P13,Karnataka,36792.41
2022-09-29 0:00:00,P14,Karnataka,20796.05
2022-09-29 0:00:00,P15,Karnataka,19091.97
2022-09-29 0:00:00,P16,Karnataka,14074.41
2022-09-29 0:00:00,P17,Rajasthan,42020.12
2022-09-29 0:00:00,P18,Rajasthan,20617.44
2022-09-29 0:00:00,P19,Rajasthan,21418.83
2022-09-29 0:00:00,P20,Rajasthan,12571.3
2022-09-30 0:00:00,P1,Maharashtra,41771.28
2022-09-30 0:00:00,P2,Maharashtra,16484.73
2022-09-30 0:00:00,P3,Maharashtra,20850.79
2022-09-30 0:00:00,P4,Maharashtra,12895.25
2022-09-30 0:00:00,P5,Gujarat,32227.6
2022-09-30 0:00:00,P6,Gujarat,18824.98
2022-09-30 0:00:00,P7,Gujarat,21028.5
2022-09-30 0:00:00,P8,Gujarat,13672.55
2022-09-30 0:00:00,P9,Tamil Nadu,42616.2
2022-09-30 0:00:00,P10,Tamil Nadu,15113.03
2022-09-30 0:00:00,P11,Tamil Nadu,20727.15
2022-09-30 0:00:00,P12,Tamil Nadu,12156.03
2022-09-30 0:00:00,P13,Karnataka,35931.1
2022-09-30 0:00:00,P14,Karnataka,19584.04
2022-09-30 0:00:00,P15,Karnataka,19096.77
2022-09-30 0:00:00,P16,Karnataka,11848.45
2022-09-30 0:00:00,P17,Rajasthan,30474.88
2022-09-30 0:00:00,P18,Rajasthan,19366.63
2022-09-30 0:00:00,P19,Rajasthan,19541.5
2022-09-30 0:00:00,P20,Rajasthan,14261.13
2022-10-01 0:00:00,P1,Maharashtra,30789.93
2022-10-01 0:00:00,P2,Maharashtra,16432.86
2022-10-01 0:00:00,P3,Maharashtra,21309.2
2022-10-01 0:00:00,P4,Maharashtra,12797.96
2022-10-01 0:00:00,P5,Gujarat,32531.48
2022-10-01 0:00:00,P6,Gujarat,18855.38
2022-10-01 0:00:00,P7,Gujarat,21293.88
2022-10-01 0:00:00,P8,Gujarat,12148.32
2022-10-01 0:00:00,P9,Tamil Nadu,32806.92
2022-10-01 0:00:00,P10,Tamil Nadu,20957.36
2022-10-01 0:00:00,P11,Tamil Nadu,20978.62
2022-10-01 0:00:00,P12,Tamil Nadu,12410.4
2022-10-01 0:00:00,P13,Karnataka,42481.63
2022-10-01 0:00:00,P14,Karnataka,20812.38
2022-10-01 0:00:00,P15,Karnataka,21145.88
2022-10-01 0:00:00,P16,Karnataka,13717.38
2022-10-01 0:00:00,P17,Rajasthan,36162.43
2022-10-01 0:00:00,P18,Rajasthan,15322.65
2022-10-01 0:00:00,P19,Rajasthan,20283.53
2022-10-01 0:00:00,P20,Rajasthan,11984.94
2022-10-02 0:00:00,P1,Maharashtra,36505.49
2022-10-02 0:00:00,P2,Maharashtra,15376.84
2022-10-02 0:00:00,P3,Maharashtra,20677.08
2022-10-02 0:00:00,P4,Maharashtra,14219.74
2022-10-02 0:00:00,P5,Gujarat,39362.19
2022-10-02 0:00:00,P6,Gujarat,18554.12
2022-10-02 0:00:00,P7,Gujarat,19908.07
2022-10-02 0:00:00,P8,Gujarat,12899.11
2022-10-02 0:00:00,P9,Tamil Nadu,41394.07
2022-10-02 0:00:00,P10,Tamil Nadu,16005.82
2022-10-02 0:00:00,P11,Tamil Nadu,19805.31
2022-10-02 0:00:00,P12,Tamil Nadu,13464.28
2022-10-02 0:00:00,P13,Karnataka,34939.96
2022-10-02 0:00:00,P14,Karnataka,19752.38
2022-10-02 0:00:00,P15,Karnataka,19447.47
2022-10-02 0:00:00,P16,Karnataka,13705.76
2022-10-02 0:00:00,P17,Rajasthan,32035.43
2022-10-02 0:00:00,P18,Rajasthan,14490.16
2022-10-02 0:00:00,P19,Rajasthan,18669.92
2022-10-02 0:00:00,P20,Rajasthan,12039.54
2022-10-03 0:00:00,P1,Maharashtra,36730.61
2022-10-03 0:00:00,P2,Maharashtra,16842.89
2022-10-03 0:00:00,P3,Maharashtra,20854.85
2022-10-03 0:00:00,P4,Maharashtra,13413.74
2022-10-03 0:00:00,P5,Gujarat,39045.74
2022-10-03 0:00:00,P6,Gujarat,16663.5
2022-10-03 0:00:00,P7,Gujarat,20653.05
2022-10-03 0:00:00,P8,Gujarat,14323.6
2022-10-03 0:00:00,P9,Tamil Nadu,39293.7
2022-10-03 0:00:00,P10,Tamil Nadu,21563.24
2022-10-03 0:00:00,P11,Tamil Nadu,19153.64
2022-10-03 0:00:00,P12,Tamil Nadu,12915.1
2022-10-03 0:00:00,P13,Karnataka,39712.2
2022-10-03 0:00:00,P14,Karnataka,20179.4
2022-10-03 0:00:00,P15,Karnataka,19834.41
2022-10-03 0:00:00,P16,Karnataka,14035.23
2022-10-03 0:00:00,P17,Rajasthan,32662.23
2022-10-03 0:00:00,P18,Rajasthan,20147.62
2022-10-03 0:00:00,P19,Rajasthan,18740.36
2022-10-03 0:00:00,P20,Rajasthan,13240.63
2022-10-04 0:00:00,P1,Maharashtra,40689.72
2022-10-04 0:00:00,P2,Maharashtra,20003.96
2022-10-04 0:00:00,P3,Maharashtra,18846.26
2022-10-04 0:00:00,P4,Maharashtra,12346.07
2022-10-04 0:00:00,P5,Gujarat,39136.11
2022-10-04 0:00:00,P6,Gujarat,21547.89
2022-10-04 0:00:00,P7,Gujarat,19217.6
2022-10-04 0:00:00,P8,Gujarat,12578.6
2022-10-04 0:00:00,P9,Tamil Nadu,34462.34
2022-10-04 0:00:00,P10,Tamil Nadu,17463.42
2022-10-04 0:00:00,P11,Tamil Nadu,20606.22
2022-10-04 0:00:00,P12,Tamil Nadu,13697.81
2022-10-04 0:00:00,P13,Karnataka,31988.29
2022-10-04 0:00:00,P14,Karnataka,20325.97
2022-10-04 0:00:00,P15,Karnataka,18557.67
2022-10-04 0:00:00,P16,Karnataka,13411.93
2022-10-04 0:00:00,P17,Rajasthan,40352.21
2022-10-04 0:00:00,P18,Rajasthan,15023.79
2022-10-04 0:00:00,P19,Rajasthan,21167.98
2022-10-04 0:00:00,P20,Rajasthan,11723.11
2022-10-05 0:00:00,P1,Maharashtra,41464.69
2022-10-05 0:00:00,P2,Maharashtra,17052.84
2022-10-05 0:00:00,P3,Maharashtra,20768.46
2022-10-05 0:00:00,P4,Maharashtra,13061.72
2022-10-05 0:00:00,P5,Gujarat,37364.64
2022-10-05 0:00:00,P6,Gujarat,19953.4
2022-10-05 0:00:00,P7,Gujarat,21187.66
2022-10-05 0:00:00,P8,Gujarat,12393.57
2022-10-05 0:00:00,P9,Tamil Nadu,38226.16
2022-10-05 0:00:00,P10,Tamil Nadu,20064.79
2022-10-05 0:00:00,P11,Tamil Nadu,20236.83
2022-10-05 0:00:00,P12,Tamil Nadu,12313.25
2022-10-05 0:00:00,P13,Karnataka,43026.14
2022-10-05 0:00:00,P14,Karnataka,15989.88
2022-10-05 0:00:00,P15,Karnataka,18400.27
2022-10-05 0:00:00,P16,Karnataka,13511.93
2022-10-05 0:00:00,P17,Rajasthan,35072.83
2022-10-05 0:00:00,P18,Rajasthan,14589.25
2022-10-05 0:00:00,P19,Rajasthan,20010.09
2022-10-05 0:00:00,P20,Rajasthan,13289.71
2022-10-06 0:00:00,P1,Maharashtra,35726.35
2022-10-06 0:00:00,P2,Maharashtra,17287.62
2022-10-06 0:00:00,P3,Maharashtra,19250.23
2022-10-06 0:00:00,P4,Maharashtra,13620.06
2022-10-06 0:00:00,P5,Gujarat,36108.38
2022-10-06 0:00:00,P6,Gujarat,19827.14
2022-10-06 0:00:00,P7,Gujarat,18819.89
2022-10-06 0:00:00,P8,Gujarat,12496.82
2022-10-06 0:00:00,P9,Tamil Nadu,35563.96
2022-10-06 0:00:00,P10,Tamil Nadu,21303.13
2022-10-06 0:00:00,P11,Tamil Nadu,21462.71
2022-10-06 0:00:00,P12,Tamil Nadu,12584.65
2022-10-06 0:00:00,P13,Karnataka,41343.44
2022-10-06 0:00:00,P14,Karnataka,20720.9
2022-10-06 0:00:00,P15,Karnataka,20984.33
2022-10-06 0:00:00,P16,Karnataka,12357.14
2022-10-06 0:00:00,P17,Rajasthan,42863.89
2022-10-06 0:00:00,P18,Rajasthan,18586.96
2022-10-06 0:00:00,P19,Rajasthan,19933.14
2022-10-06 0:00:00,P20,Rajasthan,12454.95
2022-10-07 0:00:00,P1,Maharashtra,32149.03
2022-10-07 0:00:00,P2,Maharashtra,19933.37
2022-10-07 0:00:00,P3,Maharashtra,19871.16
2022-10-07 0:00:00,P4,Maharashtra,12016.48
2022-10-07 0:00:00,P5,Gujarat,42170.51
2022-10-07 0:00:00,P6,Gujarat,17652.2
2022-10-07 0:00:00,P7,Gujarat,19426.73
2022-10-07 0:00:00,P8,Gujarat,12112.11
2022-10-07 0:00:00,P9,Tamil Nadu,33881.11
2022-10-07 0:00:00,P10,Tamil Nadu,15330.04
2022-10-07 0:00:00,P11,Tamil Nadu,21231.58
2022-10-07 0:00:00,P12,Tamil Nadu,13006.41
2022-10-07 0:00:00,P13,Karnataka,36597.13
2022-10-07 0:00:00,P14,Karnataka,19729
2022-10-07 0:00:00,P15,Karnataka,20940.1
2022-10-07 0:00:00,P16,Karnataka,13521.05
2022-10-07 0:00:00,P17,Rajasthan,37316.36
2022-10-07 0:00:00,P18,Rajasthan,15637.56
2022-10-07 0:00:00,P19,Rajasthan,21263.17
2022-10-07 0:00:00,P20,Rajasthan,11994.98
2022-10-08 0:00:00,P1,Maharashtra,29816.23
2022-10-08 0:00:00,P2,Maharashtra,15029.18
2022-10-08 0:00:00,P3,Maharashtra,21191.33
2022-10-08 0:00:00,P4,Maharashtra,13188.77
2022-10-08 0:00:00,P5,Gujarat,31907.62
2022-10-08 0:00:00,P6,Gujarat,17578.16
2022-10-08 0:00:00,P7,Gujarat,20345.36
2022-10-08 0:00:00,P8,Gujarat,13115.02
2022-10-08 0:00:00,P9,Tamil Nadu,31127.14
2022-10-08 0:00:00,P10,Tamil Nadu,14503.33
2022-10-08 0:00:00,P11,Tamil Nadu,21094.46
2022-10-08 0:00:00,P12,Tamil Nadu,13249.41
2022-10-08 0:00:00,P13,Karnataka,33866.19
2022-10-08 0:00:00,P14,Karnataka,20054.85
2022-10-08 0:00:00,P15,Karnataka,20041.89
2022-10-08 0:00:00,P16,Karnataka,13568.08
2022-10-08 0:00:00,P17,Rajasthan,38694.86
2022-10-08 0:00:00,P18,Rajasthan,21027.88
2022-10-08 0:00:00,P19,Rajasthan,19523.1
2022-10-08 0:00:00,P20,Rajasthan,12562.58
2022-10-09 0:00:00,P1,Maharashtra,30843.48
2022-10-09 0:00:00,P2,Maharashtra,19315.98
2022-10-09 0:00:00,P3,Maharashtra,19442.74
2022-10-09 0:00:00,P4,Maharashtra,12611.54
2022-10-09 0:00:00,P5,Gujarat,36889.11
2022-10-09 0:00:00,P6,Gujarat,14533.53
2022-10-09 0:00:00,P7,Gujarat,21516.07
2022-10-09 0:00:00,P8,Gujarat,12024.98
2022-10-09 0:00:00,P9,Tamil Nadu,30827.75
2022-10-09 0:00:00,P10,Tamil Nadu,17862.57
2022-10-09 0:00:00,P11,Tamil Nadu,20767.79
2022-10-09 0:00:00,P12,Tamil Nadu,11971.97
2022-10-09 0:00:00,P13,Karnataka,32566.46
2022-10-09 0:00:00,P14,Karnataka,21009.14
2022-10-09 0:00:00,P15,Karnataka,19081.12
2022-10-09 0:00:00,P16,Karnataka,11895.67
2022-10-09 0:00:00,P17,Rajasthan,42904.8
2022-10-09 0:00:00,P18,Rajasthan,18667.04
2022-10-09 0:00:00,P19,Rajasthan,21212.02
2022-10-09 0:00:00,P20,Rajasthan,12270.12
2022-10-10 0:00:00,P1,Maharashtra,34097.12
2022-10-10 0:00:00,P2,Maharashtra,18948.85
2022-10-10 0:00:00,P3,Maharashtra,19673.51
2022-10-10 0:00:00,P4,Maharashtra,12518.41
2022-10-10 0:00:00,P5,Gujarat,35621.18
2022-10-10 0:00:00,P6,Gujarat,18309.4
2022-10-10 0:00:00,P7,Gujarat,21570.98
2022-10-10 0:00:00,P8,Gujarat,12882.7
2022-10-10 0:00:00,P9,Tamil Nadu,29788.07
2022-10-10 0:00:00,P10,Tamil Nadu,19458.54
2022-10-10 0:00:00,P11,Tamil Nadu,19937.57
2022-10-10 0:00:00,P12,Tamil Nadu,14203.22
2022-10-10 0:00:00,P13,Karnataka,40610.67
2022-10-10 0:00:00,P14,Karnataka,18969.74
2022-10-10 0:00:00,P15,Karnataka,20790.87
2022-10-10 0:00:00,P16,Karnataka,11604.9
2022-10-10 0:00:00,P17,Rajasthan,35460.75
2022-10-10 0:00:00,P18,Rajasthan,17029.72
2022-10-10 0:00:00,P19,Rajasthan,19194.17
2022-10-10 0:00:00,P20,Rajasthan,11649.95
2022-10-11 0:00:00,P1,Maharashtra,37104.35
2022-10-11 0:00:00,P2,Maharashtra,18341.14
2022-10-11 0:00:00,P3,Maharashtra,19813.6
2022-10-11 0:00:00,P4,Maharashtra,13635.32
2022-10-11 0:00:00,P5,Gujarat,35521.16
2022-10-11 0:00:00,P6,Gujarat,15764.85
2022-10-11 0:00:00,P7,Gujarat,20962.9
2022-10-11 0:00:00,P8,Gujarat,11657.27
2022-10-11 0:00:00,P9,Tamil Nadu,39971.1
2022-10-11 0:00:00,P10,Tamil Nadu,19491.13
2022-10-11 0:00:00,P11,Tamil Nadu,19338.39
2022-10-11 0:00:00,P12,Tamil Nadu,12106.19
2022-10-11 0:00:00,P13,Karnataka,29950.33
2022-10-11 0:00:00,P14,Karnataka,19145.93
2022-10-11 0:00:00,P15,Karnataka,18395.35
2022-10-11 0:00:00,P16,Karnataka,11980.08
2022-10-11 0:00:00,P17,Rajasthan,38622.22
