Date,Plant_Type,State,Generation_Factor
2022-02-20 0:00:00,Coal,Gujarat,0.807
2022-02-20 0:00:00,Gas,Gujarat,0.729
2022-02-20 0:00:00,Solar,Gujarat,0.6
2022-02-20 0:00:00,Wind,Gujarat,0.5
2022-02-20 0:00:00,Coal,Tamil Nadu,0.798
2022-02-20 0:00:00,Gas,Tamil Nadu,0.788
2022-02-20 0:00:00,Solar,Tamil Nadu,0.6
2022-02-20 0:00:00,Wind,Tamil Nadu,0.5
2022-02-20 0:00:00,Coal,Karnataka,0.877
2022-02-20 0:00:00,Gas,Karnataka,0.8
2022-02-20 0:00:00,Solar,Karnataka,0.6
2022-02-20 0:00:00,Wind,Karnataka,0.5
2022-02-20 0:00:00,Coal,Rajasthan,0.742
2022-02-20 0:00:00,Gas,Rajasthan,0.84
2022-02-20 0:00:00,Solar,Rajasthan,0.6
2022-02-20 0:00:00,Wind,Rajasthan,0.5
2022-02-21 0:00:00,Coal,Maharashtra,0.838
2022-02-21 0:00:00,Gas,Maharashtra,0.814
2022-02-21 0:00:00,Solar,Maharashtra,0.6
2022-02-21 0:00:00,Wind,Maharashtra,0.5
2022-02-21 0:00:00,Coal,Gujarat,0.785
2022-02-21 0:00:00,Gas,Gujarat,0.706
2022-02-21 0:00:00,Solar,Gujarat,0.6
2022-02-21 0:00:00,Wind,Gujarat,0.5
2022-02-21 0:00:00,Coal,Tamil Nadu,0.738
2022-02-21 0:00:00,Gas,Tamil Nadu,0.69
2022-02-21 0:00:00,Solar,Tamil Nadu,0.6
2022-02-21 0:00:00,Wind,Tamil Nadu,0.5
2022-02-21 0:00:00,Coal,Karnataka,0.771
2022-02-21 0:00:00,Gas,Karnataka,0.666
2022-02-21 0:00:00,Solar,Karnataka,0.6
2022-02-21 0:00:00,Wind,Karnataka,0.5
2022-02-21 0:00:00,Coal,Rajasthan,0.678
2022-02-21 0:00:00,Gas,Rajasthan,0.823
2022-02-21 0:00:00,Solar,Rajasthan,0.6
2022-02-21 0:00:00,Wind,Rajasthan,0.5
2022-02-22 0:00:00,Coal,Maharashtra,0.86
2022-02-22 0:00:00,Gas,Maharashtra,0.664
2022-02-22 0:00:00,Solar,Maharashtra,0.6
2022-02-22 0:00:00,Wind,Maharashtra,0.5
2022-02-22 0:00:00,Coal,Gujarat,0.762
2022-02-22 0:00:00,Gas,Gujarat,0.893
2022-02-22 0:00:00,Solar,Gujarat,0.6
2022-02-22 0:00:00,Wind,Gujarat,0.5
2022-02-22 0:00:00,Coal,Tamil Nadu,0.76
2022-02-22 0:00:00,Gas,Tamil Nadu,0.757
2022-02-22 0:00:00,Solar,Tamil Nadu,0.6
2022-02-22 0:00:00,Wind,Tamil Nadu,0.5
2022-02-22 0:00:00,Coal,Karnataka,0.89
2022-02-22 0:00:00,Gas,Karnataka,0.728
2022-02-22 0:00:00,Solar,Karnataka,0.6
2022-02-22 0:00:00,Wind,Karnataka,0.5
2022-02-22 0:00:00,Coal,Rajasthan,0.721
2022-02-22 0:00:00,Gas,Rajasthan,0.738
2022-02-22 0:00:00,Solar,Rajasthan,0.6
2022-02-22 0:00:00,Wind,Rajasthan,0.5
2022-02-23 0:00:00,Coal,Maharashtra,0.695
2022-02-23 0:00:00,Gas,Maharashtra,0.745
2022-02-23 0:00:00,Solar,Maharashtra,0.6
2022-02-23 0:00:00,Wind,Maharashtra,0.5
2022-02-23 0:00:00,Coal,Gujarat,0.781
2022-02-23 0:00:00,Gas,Gujarat,0.87
2022-02-23 0:00:00,Solar,Gujarat,0.6
2022-02-23 0:00:00,Wind,Gujarat,0.5
2022-02-23 0:00:00,Coal,Tamil Nadu,0.668
2022-02-23 0:00:00,Gas,Tamil Nadu,0.846
2022-02-23 0:00:00,Solar,Tamil Nadu,0.6
2022-02-23 0:00:00,Wind,Tamil Nadu,0.5
2022-02-23 0:00:00,Coal,Karnataka,0.675
2022-02-23 0:00:00,Gas,Karnataka,0.88
2022-02-23 0:00:00,Solar,Karnataka,0.6
2022-02-23 0:00:00,Wind,Karnataka,0.5
2022-02-23 0:00:00,Coal,Rajasthan,0.691
2022-02-23 0:00:00,Gas,Rajasthan,0.88
2022-02-23 0:00:00,Solar,Rajasthan,0.6
2022-02-23 0:00:00,Wind,Rajasthan,0.5
2022-02-24 0:00:00,Coal,Maharashtra,0.899
2022-02-24 0:00:00,Gas,Maharashtra,0.872
2022-02-24 0:00:00,Solar,Maharashtra,0.6
2022-02-24 0:00:00,Wind,Maharashtra,0.5
2022-02-24 0:00:00,Coal,Gujarat,0.76
2022-02-24 0:00:00,Gas,Gujarat,0.79
2022-02-24 0:00:00,Solar,Gujarat,0.6
2022-02-24 0:00:00,Wind,Gujarat,0.5
2022-02-24 0:00:00,Coal,Tamil Nadu,0.801
2022-02-24 0:00:00,Gas,Tamil Nadu,0.717
2022-02-24 0:00:00,Solar,Tamil Nadu,0.6
2022-02-24 0:00:00,Wind,Tamil Nadu,0.5
2022-02-24 0:00:00,Coal,Karnataka,0.872
2022-02-24 0:00:00,Gas,Karnataka,0.722
2022-02-24 0:00:00,Solar,Karnataka,0.6
2022-02-24 0:00:00,Wind,Karnataka,0.5
2022-02-24 0:00:00,Coal,Rajasthan,0.673
2022-02-24 0:00:00,Gas,Rajasthan,0.708
2022-02-24 0:00:00,Solar,Rajasthan,0.6
2022-02-24 0:00:00,Wind,Rajasthan,0.5
2022-02-25 0:00:00,Coal,Maharashtra,0.753
2022-02-25 0:00:00,Gas,Maharashtra,0.808
2022-02-25 0:00:00,Solar,Maharashtra,0.6
2022-02-25 0:00:00,Wind,Maharashtra,0.5
2022-02-25 0:00:00,Coal,Gujarat,0.689
2022-02-25 0:00:00,Gas,Gujarat,0.845
2022-02-25 0:00:00,Solar,Gujarat,0.6
2022-02-25 0:00:00,Wind,Gujarat,0.5
2022-02-25 0:00:00,Coal,Tamil Nadu,0.829
2022-02-25 0:00:00,Gas,Tamil Nadu,0.787
2022-02-25 0:00:00,Solar,Tamil Nadu,0.6
2022-02-25 0:00:00,Wind,Tamil Nadu,0.5
2022-02-25 0:00:00,Coal,Karnataka,0.652
2022-02-25 0:00:00,Gas,Karnataka,0.891
2022-02-25 0:00:00,Solar,Karnataka,0.6
2022-02-25 0:00:00,Wind,Karnataka,0.5
2022-02-25 0:00:00,Coal,Rajasthan,0.754
2022-02-25 0:00:00,Gas,Rajasthan,0.762
2022-02-25 0:00:00,Solar,Rajasthan,0.6
2022-02-25 0:00:00,Wind,Rajasthan,0.5
2022-02-26 0:00:00,Coal,Maharashtra,0.813
2022-02-26 0:00:00,Gas,Maharashtra,0.834
2022-02-26 0:00:00,Solar,Maharashtra,0.6
2022-02-26 0:00:00,Wind,Maharashtra,0.5
2022-02-26 0:00:00,Coal,Gujarat,0.655
2022-02-26 0:00:00,Gas,Gujarat,0.718
2022-02-26 0:00:00,Solar,Gujarat,0.6
2022-02-26 0:00:00,Wind,Gujarat,0.5
2022-02-26 0:00:00,Coal,Tamil Nadu,0.672
2022-02-26 0:00:00,Gas,Tamil Nadu,0.719
2022-02-26 0:00:00,Solar,Tamil Nadu,0.6
2022-02-26 0:00:00,Wind,Tamil Nadu,0.5
2022-02-26 0:00:00,Coal,Karnataka,0.728
2022-02-26 0:00:00,Gas,Karnataka,0.673
2022-02-26 0:00:00,Solar,Karnataka,0.6
2022-02-26 0:00:00,Wind,Karnataka,0.5
2022-02-26 0:00:00,Coal,Rajasthan,0.737
2022-02-26 0:00:00,Gas,Rajasthan,0.817
2022-02-26 0:00:00,Solar,Rajasthan,0.6
2022-02-26 0:00:00,Wind,Rajasthan,0.5
2022-02-27 0:00:00,Coal,Maharashtra,0.676
2022-02-27 0:00:00,Gas,Maharashtra,0.818
2022-02-27 0:00:00,Solar,Maharashtra,0.6
2022-02-27 0:00:00,Wind,Maharashtra,0.5
2022-02-27 0:00:00,Coal,Gujarat,0.745
2022-02-27 0:00:00,Gas,Gujarat,0.896
2022-02-27 0:00:00,Solar,Gujarat,0.6
2022-02-27 0:00:00,Wind,Gujarat,0.5
2022-02-27 0:00:00,Coal,Tamil Nadu,0.825
2022-02-27 0:00:00,Gas,Tamil Nadu,0.653
2022-02-27 0:00:00,Solar,Tamil Nadu,0.6
2022-02-27 0:00:00,Wind,Tamil Nadu,0.5
2022-02-27 0:00:00,Coal,Karnataka,0.708
2022-02-27 0:00:00,Gas,Karnataka,0.674
2022-02-27 0:00:00,Solar,Karnataka,0.6
2022-02-27 0:00:00,Wind,Karnataka,0.5
2022-02-27 0:00:00,Coal,Rajasthan,0.763
2022-02-27 0:00:00,Gas,Rajasthan,0.873
2022-02-27 0:00:00,Solar,Rajasthan,0.6
2022-02-27 0:00:00,Wind,Rajasthan,0.5
2022-02-28 0:00:00,Coal,Maharashtra,0.729
2022-02-28 0:00:00,Gas,Maharashtra,0.885
2022-02-28 0:00:00,Solar,Maharashtra,0.6
2022-02-28 0:00:00,Wind,Maharashtra,0.5
2022-02-28 0:00:00,Coal,Gujarat,0.81
2022-02-28 0:00:00,Gas,Gujarat,0.845
2022-02-28 0:00:00,Solar,Gujarat,0.6
2022-02-28 0:00:00,Wind,Gujarat,0.5
2022-02-28 0:00:00,Coal,Tamil Nadu,0.771
2022-02-28 0:00:00,Gas,Tamil Nadu,0.73
2022-02-28 0:00:00,Solar,Tamil Nadu,0.6
2022-02-28 0:00:00,Wind,Tamil Nadu,0.5
2022-02-28 0:00:00,Coal,Karnataka,0.837
2022-02-28 0:00:00,Gas,Karnataka,0.804
2022-02-28 0:00:00,Solar,Karnataka,0.6
2022-02-28 0:00:00,Wind,Karnataka,0.5
2022-02-28 0:00:00,Coal,Rajasthan,0.853
2022-02-28 0:00:00,Gas,Rajasthan,0.654
2022-02-28 0:00:00,Solar,Rajasthan,0.6
2022-02-28 0:00:00,Wind,Rajasthan,0.5
2022-03-01 0:00:00,Coal,Maharashtra,0.797
2022-03-01 0:00:00,Gas,Maharashtra,0.654
2022-03-01 0:00:00,Solar,Maharashtra,0.75
2022-03-01 0:00:00,Wind,Maharashtra,0.5
2022-03-01 0:00:00,Coal,Gujarat,0.742
2022-03-01 0:00:00,Gas,Gujarat,0.839
2022-03-01 0:00:00,Solar,Gujarat,0.75
2022-03-01 0:00:00,Wind,Gujarat,0.5
2022-03-01 0:00:00,Coal,Tamil Nadu,0.831
2022-03-01 0:00:00,Gas,Tamil Nadu,0.854
2022-03-01 0:00:00,Solar,Tamil Nadu,0.75
2022-03-01 0:00:00,Wind,Tamil Nadu,0.5
2022-03-01 0:00:00,Coal,Karnataka,0.842
2022-03-01 0:00:00,Gas,Karnataka,0.707
2022-03-01 0:00:00,Solar,Karnataka,0.75
2022-03-01 0:00:00,Wind,Karnataka,0.5
2022-03-01 0:00:00,Coal,Rajasthan,0.764
2022-03-01 0:00:00,Gas,Rajasthan,0.868
2022-03-01 0:00:00,Solar,Rajasthan,0.75
2022-03-01 0:00:00,Wind,Rajasthan,0.5
2022-03-02 0:00:00,Coal,Maharashtra,0.759
2022-03-02 0:00:00,Gas,Maharashtra,0.735
2022-03-02 0:00:00,Solar,Maharashtra,0.75
2022-03-02 0:00:00,Wind,Maharashtra,0.5
2022-03-02 0:00:00,Coal,Gujarat,0.819
2022-03-02 0:00:00,Gas,Gujarat,0.752
2022-03-02 0:00:00,Solar,Gujarat,0.75
2022-03-02 0:00:00,Wind,Gujarat,0.5
2022-03-02 0:00:00,Coal,Tamil Nadu,0.743
2022-03-02 0:00:00,Gas,Tamil Nadu,0.713
2022-03-02 0:00:00,Solar,Tamil Nadu,0.75
2022-03-02 0:00:00,Wind,Tamil Nadu,0.5
2022-03-02 0:00:00,Coal,Karnataka,0.877
2022-03-02 0:00:00,Gas,Karnataka,0.728
2022-03-02 0:00:00,Solar,Karnataka,0.75
2022-03-02 0:00:00,Wind,Karnataka,0.5
2022-03-02 0:00:00,Coal,Rajasthan,0.835
2022-03-02 0:00:00,Gas,Rajasthan,0.878
2022-03-02 0:00:00,Solar,Rajasthan,0.75
2022-03-02 0:00:00,Wind,Rajasthan,0.5
2022-03-03 0:00:00,Coal,Maharashtra,0.71
2022-03-03 0:00:00,Gas,Maharashtra,0.819
2022-03-03 0:00:00,Solar,Maharashtra,0.75
2022-03-03 0:00:00,Wind,Maharashtra,0.5
2022-03-03 0:00:00,Coal,Gujarat,0.836
2022-03-03 0:00:00,Gas,Gujarat,0.696
2022-03-03 0:00:00,Solar,Gujarat,0.75
2022-03-03 0:00:00,Wind,Gujarat,0.5
2022-03-03 0:00:00,Coal,Tamil Nadu,0.839
2022-03-03 0:00:00,Gas,Tamil Nadu,0.781
2022-03-03 0:00:00,Solar,Tamil Nadu,0.75
2022-03-03 0:00:00,Wind,Tamil Nadu,0.5
2022-03-03 0:00:00,Coal,Karnataka,0.828
2022-03-03 0:00:00,Gas,Karnataka,0.762
2022-03-03 0:00:00,Solar,Karnataka,0.75
2022-03-03 0:00:00,Wind,Karnataka,0.5
2022-03-03 0:00:00,Coal,Rajasthan,0.793
2022-03-03 0:00:00,Gas,Rajasthan,0.889
2022-03-03 0:00:00,Solar,Rajasthan,0.75
2022-03-03 0:00:00,Wind,Rajasthan,0.5
2022-03-04 0:00:00,Coal,Maharashtra,0.739
2022-03-04 0:00:00,Gas,Maharashtra,0.7
2022-03-04 0:00:00,Solar,Maharashtra,0.75
2022-03-04 0:00:00,Wind,Maharashtra,0.5
2022-03-04 0:00:00,Coal,Gujarat,0.711
2022-03-04 0:00:00,Gas,Gujarat,0.773
2022-03-04 0:00:00,Solar,Gujarat,0.75
2022-03-04 0:00:00,Wind,Gujarat,0.5
2022-03-04 0:00:00,Coal,Tamil Nadu,0.731
2022-03-04 0:00:00,Gas,Tamil Nadu,0.751
2022-03-04 0:00:00,Solar,Tamil Nadu,0.75
2022-03-04 0:00:00,Wind,Tamil Nadu,0.5
2022-03-04 0:00:00,Coal,Karnataka,0.692
2022-03-04 0:00:00,Gas,Karnataka,0.794
2022-03-04 0:00:00,Solar,Karnataka,0.75
2022-03-04 0:00:00,Wind,Karnataka,0.5
2022-03-04 0:00:00,Coal,Rajasthan,0.731
2022-03-04 0:00:00,Gas,Rajasthan,0.761
2022-03-04 0:00:00,Solar,Rajasthan,0.75
2022-03-04 0:00:00,Wind,Rajasthan,0.5
2022-03-05 0:00:00,Coal,Maharashtra,0.656
2022-03-05 0:00:00,Gas,Maharashtra,0.857
2022-03-05 0:00:00,Solar,Maharashtra,0.75
2022-03-05 0:00:00,Wind,Maharashtra,0.5
2022-03-05 0:00:00,Coal,Gujarat,0.851
2022-03-05 0:00:00,Gas,Gujarat,0.75
2022-03-05 0:00:00,Solar,Gujarat,0.75
2022-03-05 0:00:00,Wind,Gujarat,0.5
2022-03-05 0:00:00,Coal,Tamil Nadu,0.834
2022-03-05 0:00:00,Gas,Tamil Nadu,0.72
2022-03-05 0:00:00,Solar,Tamil Nadu,0.75
2022-03-05 0:00:00,Wind,Tamil Nadu,0.5
2022-03-05 0:00:00,Coal,Karnataka,0.898
2022-03-05 0:00:00,Gas,Karnataka,0.887
2022-03-05 0:00:00,Solar,Karnataka,0.75
2022-03-05 0:00:00,Wind,Karnataka,0.5
2022-03-05 0:00:00,Coal,Rajasthan,0.823
2022-03-05 0:00:00,Gas,Rajasthan,0.772
2022-03-05 0:00:00,Solar,Rajasthan,0.75
2022-03-05 0:00:00,Wind,Rajasthan,0.5
2022-03-06 0:00:00,Coal,Maharashtra,0.845
2022-03-06 0:00:00,Gas,Maharashtra,0.816
2022-03-06 0:00:00,Solar,Maharashtra,0.75
2022-03-06 0:00:00,Wind,Maharashtra,0.5
2022-03-06 0:00:00,Coal,Gujarat,0.712
2022-03-06 0:00:00,Gas,Gujarat,0.717
2022-03-06 0:00:00,Solar,Gujarat,0.75
2022-03-06 0:00:00,Wind,Gujarat,0.5
2022-03-06 0:00:00,Coal,Tamil Nadu,0.848
2022-03-06 0:00:00,Gas,Tamil Nadu,0.78
2022-03-06 0:00:00,Solar,Tamil Nadu,0.75
2022-03-06 0:00:00,Wind,Tamil Nadu,0.5
2022-03-06 0:00:00,Coal,Karnataka,0.827
2022-03-06 0:00:00,Gas,Karnataka,0.688
2022-03-06 0:00:00,Solar,Karnataka,0.75
2022-03-06 0:00:00,Wind,Karnataka,0.5
2022-03-06 0:00:00,Coal,Rajasthan,0.766
2022-03-06 0:00:00,Gas,Rajasthan,0.754
2022-03-06 0:00:00,Solar,Rajasthan,0.75
2022-03-06 0:00:00,Wind,Rajasthan,0.5
2022-03-07 0:00:00,Coal,Maharashtra,0.734
2022-03-07 0:00:00,Gas,Maharashtra,0.838
2022-03-07 0:00:00,Solar,Maharashtra,0.75
2022-03-07 0:00:00,Wind,Maharashtra,0.5
2022-03-07 0:00:00,Coal,Gujarat,0.769
2022-03-07 0:00:00,Gas,Gujarat,0.727
2022-03-07 0:00:00,Solar,Gujarat,0.75
2022-03-07 0:00:00,Wind,Gujarat,0.5
2022-03-07 0:00:00,Coal,Tamil Nadu,0.772
2022-03-07 0:00:00,Gas,Tamil Nadu,0.791
2022-03-07 0:00:00,Solar,Tamil Nadu,0.75
2022-03-07 0:00:00,Wind,Tamil Nadu,0.5
2022-03-07 0:00:00,Coal,Karnataka,0.881
2022-03-07 0:00:00,Gas,Karnataka,0.876
2022-03-07 0:00:00,Solar,Karnataka,0.75
2022-03-07 0:00:00,Wind,Karnataka,0.5
2022-03-07 0:00:00,Coal,Rajasthan,0.811
2022-03-07 0:00:00,Gas,Rajasthan,0.816
2022-03-07 0:00:00,Solar,Rajasthan,0.75
2022-03-07 0:00:00,Wind,Rajasthan,0.5
2022-03-08 0:00:00,Coal,Maharashtra,0.794
2022-03-08 0:00:00,Gas,Maharashtra,0.716
2022-03-08 0:00:00,Solar,Maharashtra,0.75
2022-03-08 0:00:00,Wind,Maharashtra,0.5
2022-03-08 0:00:00,Coal,Gujarat,0.752
2022-03-08 0:00:00,Gas,Gujarat,0.74
2022-03-08 0:00:00,Solar,Gujarat,0.75
2022-03-08 0:00:00,Wind,Gujarat,0.5
2022-03-08 0:00:00,Coal,Tamil Nadu,0.7
2022-03-08 0:00:00,Gas,Tamil Nadu,0.677
2022-03-08 0:00:00,Solar,Tamil Nadu,0.75
2022-03-08 0:00:00,Wind,Tamil Nadu,0.5
2022-03-08 0:00:00,Coal,Karnataka,0.805
2022-03-08 0:00:00,Gas,Karnataka,0.731
2022-03-08 0:00:00,Solar,Karnataka,0.75
2022-03-08 0:00:00,Wind,Karnataka,0.5
2022-03-08 0:00:00,Coal,Rajasthan,0.66
2022-03-08 0:00:00,Gas,Rajasthan,0.797
2022-03-08 0:00:00,Solar,Rajasthan,0.75
2022-03-08 0:00:00,Wind,Rajasthan,0.5
2022-03-09 0:00:00,Coal,Maharashtra,0.662
2022-03-09 0:00:00,Gas,Maharashtra,0.723
2022-03-09 0:00:00,Solar,Maharashtra,0.75
2022-03-09 0:00:00,Wind,Maharashtra,0.5
2022-03-09 0:00:00,Coal,Gujarat,0.839
2022-03-09 0:00:00,Gas,Gujarat,0.86
2022-03-09 0:00:00,Solar,Gujarat,0.75
2022-03-09 0:00:00,Wind,Gujarat,0.5
2022-03-09 0:00:00,Coal,Tamil Nadu,0.878
2022-03-09 0:00:00,Gas,Tamil Nadu,0.72
2022-03-09 0:00:00,Solar,Tamil Nadu,0.75
2022-03-09 0:00:00,Wind,Tamil Nadu,0.5
2022-03-09 0:00:00,Coal,Karnataka,0.675
2022-03-09 0:00:00,Gas,Karnataka,0.853
2022-03-09 0:00:00,Solar,Karnataka,0.75
2022-03-09 0:00:00,Wind,Karnataka,0.5
2022-03-09 0:00:00,Coal,Rajasthan,0.886
2022-03-09 0:00:00,Gas,Rajasthan,0.748
2022-03-09 0:00:00,Solar,Rajasthan,0.75
2022-03-09 0:00:00,Wind,Rajasthan,0.5
2022-03-10 0:00:00,Coal,Maharashtra,0.863
2022-03-10 0:00:00,Gas,Maharashtra,0.828
2022-03-10 0:00:00,Solar,Maharashtra,0.75
2022-03-10 0:00:00,Wind,Maharashtra,0.5
2022-03-10 0:00:00,Coal,Gujarat,0.82
2022-03-10 0:00:00,Gas,Gujarat,0.81
2022-03-10 0:00:00,Solar,Gujarat,0.75
2022-03-10 0:00:00,Wind,Gujarat,0.5
2022-03-10 0:00:00,Coal,Tamil Nadu,0.728
2022-03-10 0:00:00,Gas,Tamil Nadu,0.71
2022-03-10 0:00:00,Solar,Tamil Nadu,0.75
2022-03-10 0:00:00,Wind,Tamil Nadu,0.5
2022-03-10 0:00:00,Coal,Karnataka,0.811
2022-03-10 0:00:00,Gas,Karnataka,0.743
2022-03-10 0:00:00,Solar,Karnataka,0.75
2022-03-10 0:00:00,Wind,Karnataka,0.5
2022-03-10 0:00:00,Coal,Rajasthan,0.731
2022-03-10 0:00:00,Gas,Rajasthan,0.859
2022-03-10 0:00:00,Solar,Rajasthan,0.75
2022-03-10 0:00:00,Wind,Rajasthan,0.5
2022-03-11 0:00:00,Coal,Maharashtra,0.736
2022-03-11 0:00:00,Gas,Maharashtra,0.82
2022-03-11 0:00:00,Solar,Maharashtra,0.75
2022-03-11 0:00:00,Wind,Maharashtra,0.5
2022-03-11 0:00:00,Coal,Gujarat,0.85
2022-03-11 0:00:00,Gas,Gujarat,0.713
2022-03-11 0:00:00,Solar,Gujarat,0.75
2022-03-11 0:00:00,Wind,Gujarat,0.5
2022-03-11 0:00:00,Coal,Tamil Nadu,0.86
2022-03-11 0:00:00,Gas,Tamil Nadu,0.777
2022-03-11 0:00:00,Solar,Tamil Nadu,0.75
2022-03-11 0:00:00,Wind,Tamil Nadu,0.5
2022-03-11 0:00:00,Coal,Karnataka,0.745
2022-03-11 0:00:00,Gas,Karnataka,0.702
2022-03-11 0:00:00,Solar,Karnataka,0.75
2022-03-11 0:00:00,Wind,Karnataka,0.5
2022-03-11 0:00:00,Coal,Rajasthan,0.749
2022-03-11 0:00:00,Gas,Rajasthan,0.882
2022-03-11 0:00:00,Solar,Rajasthan,0.75
2022-03-11 0:00:00,Wind,Rajasthan,0.5
2022-03-12 0:00:00,Coal,Maharashtra,0.855
2022-03-12 0:00:00,Gas,Maharashtra,0.833
2022-03-12 0:00:00,Solar,Maharashtra,0.75
2022-03-12 0:00:00,Wind,Maharashtra,0.5
2022-03-12 0:00:00,Coal,Gujarat,0.738
2022-03-12 0:00:00,Gas,Gujarat,0.65
2022-03-12 0:00:00,Solar,Gujarat,0.75
2022-03-12 0:00:00,Wind,Gujarat,0.5
2022-03-12 0:00:00,Coal,Tamil Nadu,0.875
2022-03-12 0:00:00,Gas,Tamil Nadu,0.719
2022-03-12 0:00:00,Solar,Tamil Nadu,0.75
2022-03-12 0:00:00,Wind,Tamil Nadu,0.5
2022-03-12 0:00:00,Coal,Karnataka,0.676
2022-03-12 0:00:00,Gas,Karnataka,0.688
2022-03-12 0:00:00,Solar,Karnataka,0.75
2022-03-12 0:00:00,Wind,Karnataka,0.5
2022-03-12 0:00:00,Coal,Rajasthan,0.686
2022-03-12 0:00:00,Gas,Rajasthan,0.895
2022-03-12 0:00:00,Solar,Rajasthan,0.75
2022-03-12 0:00:00,Wind,Rajasthan,0.5
2022-03-13 0:00:00,Coal,Maharashtra,0.826
2022-03-13 0:00:00,Gas,Maharashtra,0.716
2022-03-13 0:00:00,Solar,Maharashtra,0.75
2022-03-13 0:00:00,Wind,Maharashtra,0.5
2022-03-13 0:00:00,Coal,Gujarat,0.703
2022-03-13 0:00:00,Gas,Gujarat,0.71
2022-03-13 0:00:00,Solar,Gujarat,0.75
2022-03-13 0:00:00,Wind,Gujarat,0.5
2022-03-13 0:00:00,Coal,Tamil Nadu,0.865
2022-03-13 0:00:00,Gas,Tamil Nadu,0.816
2022-03-13 0:00:00,Solar,Tamil Nadu,0.75
2022-03-13 0:00:00,Wind,Tamil Nadu,0.5
2022-03-13 0:00:00,Coal,Karnataka,0.686
2022-03-13 0:00:00,Gas,Karnataka,0.875
2022-03-13 0:00:00,Solar,Karnataka,0.75
2022-03-13 0:00:00,Wind,Karnataka,0.5
2022-03-13 0:00:00,Coal,Rajasthan,0.76
2022-03-13 0:00:00,Gas,Rajasthan,0.716
2022-03-13 0:00:00,Solar,Rajasthan,0.75
2022-03-13 0:00:00,Wind,Rajasthan,0.5
2022-03-14 0:00:00,Coal,Maharashtra,0.686
2022-03-14 0:00:00,Gas,Maharashtra,0.887
2022-03-14 0:00:00,Solar,Maharashtra,0.75
2022-03-14 0:00:00,Wind,Maharashtra,0.5
2022-03-14 0:00:00,Coal,Gujarat,0.707
2022-03-14 0:00:00,Gas,Gujarat,0.681
2022-03-14 0:00:00,Solar,Gujarat,0.75
2022-03-14 0:00:00,Wind,Gujarat,0.5
2022-03-14 0:00:00,Coal,Tamil Nadu,0.795
2022-03-14 0:00:00,Gas,Tamil Nadu,0.719
2022-03-14 0:00:00,Solar,Tamil Nadu,0.75
2022-03-14 0:00:00,Wind,Tamil Nadu,0.5
2022-03-14 0:00:00,Coal,Karnataka,0.677
2022-03-14 0:00:00,Gas,Karnataka,0.712
2022-03-14 0:00:00,Solar,Karnataka,0.75
2022-03-14 0:00:00,Wind,Karnataka,0.5
2022-03-14 0:00:00,Coal,Rajasthan,0.864
2022-03-14 0:00:00,Gas,Rajasthan,0.817
2022-03-14 0:00:00,Solar,Rajasthan,0.75
2022-03-14 0:00:00,Wind,Rajasthan,0.5
2022-03-15 0:00:00,Coal,Maharashtra,0.885
2022-03-15 0:00:00,Gas,Maharashtra,0.688
2022-03-15 0:00:00,Solar,Maharashtra,0.75
2022-03-15 0:00:00,Wind,Maharashtra,0.5
2022-03-15 0:00:00,Coal,Gujarat,0.771
2022-03-15 0:00:00,Gas,Gujarat,0.668
2022-03-15 0:00:00,Solar,Gujarat,0.75
2022-03-15 0:00:00,Wind,Gujarat,0.5
2022-03-15 0:00:00,Coal,Tamil Nadu,0.891
2022-03-15 0:00:00,Gas,Tamil Nadu,0.823
2022-03-15 0:00:00,Solar,Tamil Nadu,0.75
2022-03-15 0:00:00,Wind,Tamil Nadu,0.5
2022-03-15 0:00:00,Coal,Karnataka,0.886
2022-03-15 0:00:00,Gas,Karnataka,0.79
2022-03-15 0:00:00,Solar,Karnataka,0.75
2022-03-15 0:00:00,Wind,Karnataka,0.5
2022-03-15 0:00:00,Coal,Rajasthan,0.876
2022-03-15 0:00:00,Gas,Rajasthan,0.704
2022-03-15 0:00:00,Solar,Rajasthan,0.75
2022-03-15 0:00:00,Wind,Rajasthan,0.5
2022-03-16 0:00:00,Coal,Maharashtra,0.864
2022-03-16 0:00:00,Gas,Maharashtra,0.868
2022-03-16 0:00:00,Solar,Maharashtra,0.75
2022-03-16 0:00:00,Wind,Maharashtra,0.5
2022-03-16 0:00:00,Coal,Gujarat,0.673
2022-03-16 0:00:00,Gas,Gujarat,0.745
2022-03-16 0:00:00,Solar,Gujarat,0.75
2022-03-16 0:00:00,Wind,Gujarat,0.5
2022-03-16 0:00:00,Coal,Tamil Nadu,0.749
2022-03-16 0:00:00,Gas,Tamil Nadu,0.881
2022-03-16 0:00:00,Solar,Tamil Nadu,0.75
2022-03-16 0:00:00,Wind,Tamil Nadu,0.5
2022-03-16 0:00:00,Coal,Karnataka,0.684
2022-03-16 0:00:00,Gas,Karnataka,0.824
2022-03-16 0:00:00,Solar,Karnataka,0.75
2022-03-16 0:00:00,Wind,Karnataka,0.5
2022-03-16 0:00:00,Coal,Rajasthan,0.721
2022-03-16 0:00:00,Gas,Rajasthan,0.815
2022-03-16 0:00:00,Solar,Rajasthan,0.75
2022-03-16 0:00:00,Wind,Rajasthan,0.5
2022-03-17 0:00:00,Coal,Maharashtra,0.704
2022-03-17 0:00:00,Gas,Maharashtra,0.677
2022-03-17 0:00:00,Solar,Maharashtra,0.75
