Date,State,Coal_Price_Index,Gas_Price_Index,Carbon_Tax_per_Ton,Spot_Price,Spot_Volatility_Index
2022-08-14 0:00:00,Rajasthan,128.436,121.01,0,4419.19,1.01
2022-08-15 0:00:00,Maharashtra,128.478,121.09,0,3736.76,0.91
2022-08-15 0:00:00,Gujarat,128.478,121.09,0,4322.93,1.02
2022-08-15 0:00:00,Tamil Nadu,128.478,121.09,0,4241.68,1.01
2022-08-15 0:00:00,Karnataka,128.478,121.09,0,3695.03,1.04
2022-08-15 0:00:00,Rajasthan,128.478,121.09,0,4189.58,1.03
2022-08-16 0:00:00,Maharashtra,128.52,121.16,0,4094.1,0.96
2022-08-16 0:00:00,Gujarat,128.52,121.16,0,3530.84,1.06
2022-08-16 0:00:00,Tamil Nadu,128.52,121.16,0,4335.76,1.08
2022-08-16 0:00:00,Karnataka,128.52,121.16,0,3867.98,0.91
2022-08-16 0:00:00,Rajasthan,128.52,121.16,0,4453.18,1.08
2022-08-17 0:00:00,Maharashtra,128.562,121.24,0,4182.23,1.04
2022-08-17 0:00:00,Gujarat,128.562,121.24,0,3810.63,1.05
2022-08-17 0:00:00,Tamil Nadu,128.562,121.24,0,3941.45,0.93
2022-08-17 0:00:00,Karnataka,128.562,121.24,0,3856.81,0.94
2022-08-17 0:00:00,Rajasthan,128.562,121.24,0,4013.34,1.05
2022-08-18 0:00:00,Maharashtra,128.618,121.31,0,4366.32,0.93
2022-08-18 0:00:00,Gujarat,128.618,121.31,0,3615.97,0.97
2022-08-18 0:00:00,Tamil Nadu,128.618,121.31,0,3505.23,1.08
2022-08-18 0:00:00,Karnataka,128.618,121.31,0,4026.57,0.98
2022-08-18 0:00:00,Rajasthan,128.618,121.31,0,4465.57,1.01
2022-08-19 0:00:00,Maharashtra,128.66,121.39,0,4462.29,0.95
2022-08-19 0:00:00,Gujarat,128.66,121.39,0,3528.05,1
2022-08-19 0:00:00,Tamil Nadu,128.66,121.39,0,3581.59,1.06
2022-08-19 0:00:00,Karnataka,128.66,121.39,0,3698.71,0.97
2022-08-19 0:00:00,Rajasthan,128.66,121.39,0,4206.86,0.94
2022-08-20 0:00:00,Maharashtra,128.702,121.46,0,3947.78,1.02
2022-08-20 0:00:00,Gujarat,128.702,121.46,0,4191.45,1.01
2022-08-20 0:00:00,Tamil Nadu,128.702,121.46,0,3580.95,0.94
2022-08-20 0:00:00,Karnataka,128.702,121.46,0,3865.77,0.94
2022-08-20 0:00:00,Rajasthan,128.702,121.46,0,3733.73,1.07
2022-08-21 0:00:00,Maharashtra,128.744,121.54,0,3664.62,1.07
2022-08-21 0:00:00,Gujarat,128.744,121.54,0,4078.59,0.94
2022-08-21 0:00:00,Tamil Nadu,128.744,121.54,0,3855.88,1.02
2022-08-21 0:00:00,Karnataka,128.744,121.54,0,4390.87,0.99
2022-08-21 0:00:00,Rajasthan,128.744,121.54,0,3511.05,0.96
2022-08-22 0:00:00,Maharashtra,128.8,121.61,0,3517.3,1.05
2022-08-22 0:00:00,Gujarat,128.8,121.61,0,3969.71,1.06
2022-08-22 0:00:00,Tamil Nadu,128.8,121.61,0,3969.98,1.03
2022-08-22 0:00:00,Karnataka,128.8,121.61,0,4413.95,1.05
2022-08-22 0:00:00,Rajasthan,128.8,121.61,0,4425.16,0.95
2022-08-23 0:00:00,Maharashtra,128.842,121.69,0,4198.95,0.96
2022-08-23 0:00:00,Gujarat,128.842,121.69,0,3781.75,1.06
2022-08-23 0:00:00,Tamil Nadu,128.842,121.69,0,4107.92,1.04
2022-08-23 0:00:00,Karnataka,128.842,121.69,0,4332.59,1.04
2022-08-23 0:00:00,Rajasthan,128.842,121.69,0,4279.78,1.04
2022-08-24 0:00:00,Maharashtra,128.898,121.76,0,3905.09,1.03
2022-08-24 0:00:00,Gujarat,128.898,121.76,0,4428.66,0.92
2022-08-24 0:00:00,Tamil Nadu,128.898,121.76,0,4219.14,0.91
2022-08-24 0:00:00,Karnataka,128.898,121.76,0,4425.13,0.92
2022-08-24 0:00:00,Rajasthan,128.898,121.76,0,3610.82,1.04
2022-08-25 0:00:00,Maharashtra,128.94,121.83,0,3731.8,1.02
2022-08-25 0:00:00,Gujarat,128.94,121.83,0,3758.16,0.95
2022-08-25 0:00:00,Tamil Nadu,128.94,121.83,0,3553.92,1.02
2022-08-25 0:00:00,Karnataka,128.94,121.83,0,3645.47,0.9
2022-08-25 0:00:00,Rajasthan,128.94,121.83,0,3873.58,1.07
2022-08-26 0:00:00,Maharashtra,128.982,121.91,0,4276.58,0.93
2022-08-26 0:00:00,Gujarat,128.982,121.91,0,4064.79,0.96
2022-08-26 0:00:00,Tamil Nadu,128.982,121.91,0,3791.88,0.95
2022-08-26 0:00:00,Karnataka,128.982,121.91,0,4285.76,1.04
2022-08-26 0:00:00,Rajasthan,128.982,121.91,0,3626.41,1
2022-08-27 0:00:00,Maharashtra,129.038,121.98,0,4051.24,1.05
2022-08-27 0:00:00,Gujarat,129.038,121.98,0,4458.15,0.95
2022-08-27 0:00:00,Tamil Nadu,129.038,121.98,0,4156.71,1.04
2022-08-27 0:00:00,Karnataka,129.038,121.98,0,4049.45,0.94
2022-08-27 0:00:00,Rajasthan,129.038,121.98,0,3769.75,1.05
2022-08-28 0:00:00,Maharashtra,129.08,122.06,0,3722.13,1.08
2022-08-28 0:00:00,Gujarat,129.08,122.06,0,4233.79,0.99
2022-08-28 0:00:00,Tamil Nadu,129.08,122.06,0,3947.16,0.95
2022-08-28 0:00:00,Karnataka,129.08,122.06,0,4176.71,0.94
2022-08-28 0:00:00,Rajasthan,129.08,122.06,0,3745.28,0.95
2022-08-29 0:00:00,Maharashtra,129.136,122.13,0,3588.38,1
2022-08-29 0:00:00,Gujarat,129.136,122.13,0,3683.5,0.96
2022-08-29 0:00:00,Tamil Nadu,129.136,122.13,0,4305.9,1
2022-08-29 0:00:00,Karnataka,129.136,122.13,0,3600.19,0.98
2022-08-29 0:00:00,Rajasthan,129.136,122.13,0,3902.55,1.02
2022-08-30 0:00:00,Maharashtra,129.178,122.21,0,3597.95,0.9
2022-08-30 0:00:00,Gujarat,129.178,122.21,0,3786.54,0.9
2022-08-30 0:00:00,Tamil Nadu,129.178,122.21,0,4060.94,1.01
2022-08-30 0:00:00,Karnataka,129.178,122.21,0,3656.64,0.97
2022-08-30 0:00:00,Rajasthan,129.178,122.21,0,3803.12,0.92
2022-08-31 0:00:00,Maharashtra,129.234,122.28,0,3828.19,1.01
2022-08-31 0:00:00,Gujarat,129.234,122.28,0,4473.45,1.02
2022-08-31 0:00:00,Tamil Nadu,129.234,122.28,0,3820.58,1.08
2022-08-31 0:00:00,Karnataka,129.234,122.28,0,3772.5,0.93
2022-08-31 0:00:00,Rajasthan,129.234,122.28,0,3708.04,1.03
2022-09-01 0:00:00,Maharashtra,129.276,122.35,0,3714.19,0.92
2022-09-01 0:00:00,Gujarat,129.276,122.35,0,4154.19,0.91
2022-09-01 0:00:00,Tamil Nadu,129.276,122.35,0,4353.23,0.93
2022-09-01 0:00:00,Karnataka,129.276,122.35,0,4436.25,0.99
2022-09-01 0:00:00,Rajasthan,129.276,122.35,0,4293.6,1.02
2022-09-02 0:00:00,Maharashtra,129.332,122.43,0,3912.49,1.05
2022-09-02 0:00:00,Gujarat,129.332,122.43,0,4427.14,0.91
2022-09-02 0:00:00,Tamil Nadu,129.332,122.43,0,4411.05,0.96
2022-09-02 0:00:00,Karnataka,129.332,122.43,0,4315.27,1.01
2022-09-02 0:00:00,Rajasthan,129.332,122.43,0,3860.74,0.96
2022-09-03 0:00:00,Maharashtra,129.388,122.5,0,3956.9,1.07
2022-09-03 0:00:00,Gujarat,129.388,122.5,0,3506.07,1.01
2022-09-03 0:00:00,Tamil Nadu,129.388,122.5,0,4402.21,1.02
2022-09-03 0:00:00,Karnataka,129.388,122.5,0,3830.51,1.09
2022-09-03 0:00:00,Rajasthan,129.388,122.5,0,4469.58,1.08
2022-09-04 0:00:00,Maharashtra,129.43,122.58,0,4375.01,0.94
2022-09-04 0:00:00,Gujarat,129.43,122.58,0,3946.9,1.07
2022-09-04 0:00:00,Tamil Nadu,129.43,122.58,0,3991.57,0.97
2022-09-04 0:00:00,Karnataka,129.43,122.58,0,3976.11,1.02
2022-09-04 0:00:00,Rajasthan,129.43,122.58,0,4399.01,1.07
2022-09-05 0:00:00,Maharashtra,129.486,122.65,0,3858.19,0.99
2022-09-05 0:00:00,Gujarat,129.486,122.65,0,3595.46,1.06
2022-09-05 0:00:00,Tamil Nadu,129.486,122.65,0,3973.77,0.97
2022-09-05 0:00:00,Karnataka,129.486,122.65,0,4349.85,1.08
2022-09-05 0:00:00,Rajasthan,129.486,122.65,0,4274.65,0.99
2022-09-06 0:00:00,Maharashtra,129.528,122.72,0,4227.01,1.04
2022-09-06 0:00:00,Gujarat,129.528,122.72,0,4063.99,1
2022-09-06 0:00:00,Tamil Nadu,129.528,122.72,0,3715.37,1.04
2022-09-06 0:00:00,Karnataka,129.528,122.72,0,3716.91,1.09
2022-09-06 0:00:00,Rajasthan,129.528,122.72,0,3532.49,1.09
2022-09-07 0:00:00,Maharashtra,129.584,122.8,0,3874.13,1.08
2022-09-07 0:00:00,Gujarat,129.584,122.8,0,3648.63,1.02
2022-09-07 0:00:00,Tamil Nadu,129.584,122.8,0,3544.46,1.07
2022-09-07 0:00:00,Karnataka,129.584,122.8,0,3728.25,0.91
2022-09-07 0:00:00,Rajasthan,129.584,122.8,0,3843.99,1.06
2022-09-08 0:00:00,Maharashtra,129.64,122.87,0,4303.97,0.92
2022-09-08 0:00:00,Gujarat,129.64,122.87,0,4130.33,1.09
2022-09-08 0:00:00,Tamil Nadu,129.64,122.87,0,4152.4,1.01
2022-09-08 0:00:00,Karnataka,129.64,122.87,0,3745.18,1.08
2022-09-08 0:00:00,Rajasthan,129.64,122.87,0,4196.57,1.09
2022-09-09 0:00:00,Maharashtra,129.696,122.94,0,4127.85,1.06
2022-09-09 0:00:00,Gujarat,129.696,122.94,0,3956.19,1.07
2022-09-09 0:00:00,Tamil Nadu,129.696,122.94,0,3948.87,0.98
2022-09-09 0:00:00,Karnataka,129.696,122.94,0,4455.16,1.03
2022-09-09 0:00:00,Rajasthan,129.696,122.94,0,4424.34,1.1
2022-09-10 0:00:00,Maharashtra,129.738,123.02,0,4344.2,1
2022-09-10 0:00:00,Gujarat,129.738,123.02,0,4213.5,1
2022-09-10 0:00:00,Tamil Nadu,129.738,123.02,0,3794.89,1.01
2022-09-10 0:00:00,Karnataka,129.738,123.02,0,4379.4,1
2022-09-10 0:00:00,Rajasthan,129.738,123.02,0,3851.42,1.07
2022-09-11 0:00:00,Maharashtra,129.794,123.09,0,4372.06,1.06
2022-09-11 0:00:00,Gujarat,129.794,123.09,0,3632.76,1.05
2022-09-11 0:00:00,Tamil Nadu,129.794,123.09,0,3698.5,0.92
2022-09-11 0:00:00,Karnataka,129.794,123.09,0,3561.7,1.04
2022-09-11 0:00:00,Rajasthan,129.794,123.09,0,4184.51,1.09
2022-09-12 0:00:00,Maharashtra,129.85,123.17,0,3930.63,0.91
2022-09-12 0:00:00,Gujarat,129.85,123.17,0,3634.3,0.98
2022-09-12 0:00:00,Tamil Nadu,129.85,123.17,0,4466.74,1.02
2022-09-12 0:00:00,Karnataka,129.85,123.17,0,4003.91,1.01
2022-09-12 0:00:00,Rajasthan,129.85,123.17,0,3526.62,0.91
2022-09-13 0:00:00,Maharashtra,129.906,123.24,0,3648.44,1.03
2022-09-13 0:00:00,Gujarat,129.906,123.24,0,3540.73,0.92
2022-09-13 0:00:00,Tamil Nadu,129.906,123.24,0,3927.34,1.03
2022-09-13 0:00:00,Karnataka,129.906,123.24,0,3976.25,0.92
2022-09-13 0:00:00,Rajasthan,129.906,123.24,0,3921.48,1.06
2022-09-14 0:00:00,Maharashtra,129.962,123.31,0,3952.22,0.9
2022-09-14 0:00:00,Gujarat,129.962,123.31,0,4169.86,1.05
2022-09-14 0:00:00,Tamil Nadu,129.962,123.31,0,3690.57,0.93
2022-09-14 0:00:00,Karnataka,129.962,123.31,0,4495.71,1
2022-09-14 0:00:00,Rajasthan,129.962,123.31,0,4242.61,0.95
2022-09-15 0:00:00,Maharashtra,130.018,123.38,0,4440.26,1.09
2022-09-15 0:00:00,Gujarat,130.018,123.38,0,3769.93,1.06
2022-09-15 0:00:00,Tamil Nadu,130.018,123.38,0,4281.13,0.98
2022-09-15 0:00:00,Karnataka,130.018,123.38,0,4389.51,0.95
2022-09-15 0:00:00,Rajasthan,130.018,123.38,0,3990.41,1.04
2022-09-16 0:00:00,Maharashtra,130.074,123.46,0,3937.06,0.96
2022-09-16 0:00:00,Gujarat,130.074,123.46,0,3877.12,1.06
2022-09-16 0:00:00,Tamil Nadu,130.074,123.46,0,3886.22,0.96
2022-09-16 0:00:00,Karnataka,130.074,123.46,0,4188.65,0.98
2022-09-16 0:00:00,Rajasthan,130.074,123.46,0,4160.88,1
2022-09-17 0:00:00,Maharashtra,130.116,123.53,0,3519.32,0.91
2022-09-17 0:00:00,Gujarat,130.116,123.53,0,4019.64,1.09
2022-09-17 0:00:00,Tamil Nadu,130.116,123.53,0,4234.16,1.09
2022-09-17 0:00:00,Karnataka,130.116,123.53,0,3610.97,1.09
2022-09-17 0:00:00,Rajasthan,130.116,123.53,0,3752.17,0.94
2022-09-18 0:00:00,Maharashtra,130.172,123.6,0,3546.35,0.92
2022-09-18 0:00:00,Gujarat,130.172,123.6,0,3708.38,1.02
2022-09-18 0:00:00,Tamil Nadu,130.172,123.6,0,4012.71,1.08
2022-09-18 0:00:00,Karnataka,130.172,123.6,0,3901.2,0.9
2022-09-18 0:00:00,Rajasthan,130.172,123.6,0,3741.4,0.99
2022-09-19 0:00:00,Maharashtra,130.228,123.68,0,3903.4,1.04
2022-09-19 0:00:00,Gujarat,130.228,123.68,0,3708.12,1.01
2022-09-19 0:00:00,Tamil Nadu,130.228,123.68,0,3645.57,1.03
2022-09-19 0:00:00,Karnataka,130.228,123.68,0,4094.61,1.01
2022-09-19 0:00:00,Rajasthan,130.228,123.68,0,4175.55,1.07
2022-09-20 0:00:00,Maharashtra,130.284,123.75,0,4129.85,0.96
2022-09-20 0:00:00,Gujarat,130.284,123.75,0,4130.82,0.91
2022-09-20 0:00:00,Tamil Nadu,130.284,123.75,0,3512.08,1
2022-09-20 0:00:00,Karnataka,130.284,123.75,0,4363.2,1.09
2022-09-20 0:00:00,Rajasthan,130.284,123.75,0,4118.95,1.02
2022-09-21 0:00:00,Maharashtra,130.34,123.82,0,3884.34,0.92
2022-09-21 0:00:00,Gujarat,130.34,123.82,0,3954.52,1.07
2022-09-21 0:00:00,Tamil Nadu,130.34,123.82,0,3787.86,0.9
2022-09-21 0:00:00,Karnataka,130.34,123.82,0,4046.69,1.08
2022-09-21 0:00:00,Rajasthan,130.34,123.82,0,3519.34,1.09
2022-09-22 0:00:00,Maharashtra,130.396,123.89,0,4489.22,0.95
2022-09-22 0:00:00,Gujarat,130.396,123.89,0,4379.56,0.96
2022-09-22 0:00:00,Tamil Nadu,130.396,123.89,0,3530.51,1.02
2022-09-22 0:00:00,Karnataka,130.396,123.89,0,3889.65,0.96
2022-09-22 0:00:00,Rajasthan,130.396,123.89,0,3971.54,1.09
2022-09-23 0:00:00,Maharashtra,130.452,123.97,0,3660.34,0.95
2022-09-23 0:00:00,Gujarat,130.452,123.97,0,4068.46,1.02
2022-09-23 0:00:00,Tamil Nadu,130.452,123.97,0,3839.48,1.09
2022-09-23 0:00:00,Karnataka,130.452,123.97,0,3973.89,0.93
2022-09-23 0:00:00,Rajasthan,130.452,123.97,0,3932.45,0.96
2022-09-24 0:00:00,Maharashtra,130.522,124.04,0,4151.91,0.99
2022-09-24 0:00:00,Gujarat,130.522,124.04,0,4168.93,1.02
2022-09-24 0:00:00,Tamil Nadu,130.522,124.04,0,4490.72,1.01
2022-09-24 0:00:00,Karnataka,130.522,124.04,0,3821.63,0.98
2022-09-24 0:00:00,Rajasthan,130.522,124.04,0,3899.61,1.02
2022-09-25 0:00:00,Maharashtra,130.578,124.11,0,3820.8,0.95
2022-09-25 0:00:00,Gujarat,130.578,124.11,0,4362.68,1
2022-09-25 0:00:00,Tamil Nadu,130.578,124.11,0,3580.05,1.02
2022-09-25 0:00:00,Karnataka,130.578,124.11,0,4011.34,1.04
2022-09-25 0:00:00,Rajasthan,130.578,124.11,0,4482.01,0.9
2022-09-26 0:00:00,Maharashtra,130.634,124.18,0,3725.61,1.09
2022-09-26 0:00:00,Gujarat,130.634,124.18,0,3874.24,1.09
2022-09-26 0:00:00,Tamil Nadu,130.634,124.18,0,4418.07,1.1
2022-09-26 0:00:00,Karnataka,130.634,124.18,0,3909.01,0.9
2022-09-26 0:00:00,Rajasthan,130.634,124.18,0,3667.89,0.97
2022-09-27 0:00:00,Maharashtra,130.69,124.25,0,3742.03,0.97
2022-09-27 0:00:00,Gujarat,130.69,124.25,0,4230.28,0.96
2022-09-27 0:00:00,Tamil Nadu,130.69,124.25,0,4234.7,0.93
2022-09-27 0:00:00,Karnataka,130.69,124.25,0,4486.54,0.9
2022-09-27 0:00:00,Rajasthan,130.69,124.25,0,4144.46,0.93
2022-09-28 0:00:00,Maharashtra,130.746,124.33,0,3557.41,0.94
2022-09-28 0:00:00,Gujarat,130.746,124.33,0,3781.74,0.95
2022-09-28 0:00:00,Tamil Nadu,130.746,124.33,0,4054.6,1.09
2022-09-28 0:00:00,Karnataka,130.746,124.33,0,4109.69,1.05
2022-09-28 0:00:00,Rajasthan,130.746,124.33,0,4426.64,1.07
2022-09-29 0:00:00,Maharashtra,130.802,124.4,0,4021.99,1.05
2022-09-29 0:00:00,Gujarat,130.802,124.4,0,3724.11,0.94
2022-09-29 0:00:00,Tamil Nadu,130.802,124.4,0,4234.22,1.06
2022-09-29 0:00:00,Karnataka,130.802,124.4,0,4129.5,1.09
2022-09-29 0:00:00,Rajasthan,130.802,124.4,0,4093.68,1
2022-09-30 0:00:00,Maharashtra,130.858,124.47,0,3981.99,0.92
2022-09-30 0:00:00,Gujarat,130.858,124.47,0,4368.62,1.08
2022-09-30 0:00:00,Tamil Nadu,130.858,124.47,0,4274.2,1.05
2022-09-30 0:00:00,Karnataka,130.858,124.47,0,4061.91,1
2022-09-30 0:00:00,Rajasthan,130.858,124.47,0,3987.43,1.09
2022-10-01 0:00:00,Maharashtra,130.928,124.54,0,4394.59,0.91
2022-10-01 0:00:00,Gujarat,130.928,124.54,0,4115.45,1.07
2022-10-01 0:00:00,Tamil Nadu,130.928,124.54,0,4110.42,1.05
2022-10-01 0:00:00,Karnataka,130.928,124.54,0,3921.4,1.04
2022-10-01 0:00:00,Rajasthan,130.928,124.54,0,3644.97,0.94
2022-10-02 0:00:00,Maharashtra,130.984,124.61,0,4391.32,1.01
2022-10-02 0:00:00,Gujarat,130.984,124.61,0,3849.57,1.01
2022-10-02 0:00:00,Tamil Nadu,130.984,124.61,0,3575.21,0.94
2022-10-02 0:00:00,Karnataka,130.984,124.61,0,4125.3,1.07
2022-10-02 0:00:00,Rajasthan,130.984,124.61,0,3564.49,0.99
2022-10-03 0:00:00,Maharashtra,131.04,124.68,0,3894.69,0.91
2022-10-03 0:00:00,Gujarat,131.04,124.68,0,3588.75,0.99
2022-10-03 0:00:00,Tamil Nadu,131.04,124.68,0,3529.88,0.96
2022-10-03 0:00:00,Karnataka,131.04,124.68,0,3706.36,0.92
2022-10-03 0:00:00,Rajasthan,131.04,124.68,0,4478.65,1.06
2022-10-04 0:00:00,Maharashtra,131.096,124.76,0,3774.86,1.03
2022-10-04 0:00:00,Gujarat,131.096,124.76,0,3770.53,0.96
2022-10-04 0:00:00,Tamil Nadu,131.096,124.76,0,4069.37,0.97
2022-10-04 0:00:00,Karnataka,131.096,124.76,0,4032.92,0.91
2022-10-04 0:00:00,Rajasthan,131.096,124.76,0,4015.5,0.98
2022-10-05 0:00:00,Maharashtra,131.166,124.83,0,4256.59,1.08
2022-10-05 0:00:00,Gujarat,131.166,124.83,0,4417.2,1.04
2022-10-05 0:00:00,Tamil Nadu,131.166,124.83,0,3891.08,1.05
2022-10-05 0:00:00,Karnataka,131.166,124.83,0,4383.6,1.03
2022-10-05 0:00:00,Rajasthan,131.166,124.83,0,4145.34,0.99
2022-10-06 0:00:00,Maharashtra,131.222,124.9,0,3953.81,1.05
2022-10-06 0:00:00,Gujarat,131.222,124.9,0,4287.15,1.09
2022-10-06 0:00:00,Tamil Nadu,131.222,124.9,0,3926.44,0.92
2022-10-06 0:00:00,Karnataka,131.222,124.9,0,4457.22,1.07
2022-10-06 0:00:00,Rajasthan,131.222,124.9,0,3989.98,0.97
2022-10-07 0:00:00,Maharashtra,131.278,124.97,0,3857.71,0.94
2022-10-07 0:00:00,Gujarat,131.278,124.97,0,3886.3,1.01
2022-10-07 0:00:00,Tamil Nadu,131.278,124.97,0,3978.65,1.06
2022-10-07 0:00:00,Karnataka,131.278,124.97,0,4129.57,1.08
2022-10-07 0:00:00,Rajasthan,131.278,124.97,0,4299.65,1.05
2022-10-08 0:00:00,Maharashtra,131.348,125.04,0,3796.51,1.01
2022-10-08 0:00:00,Gujarat,131.348,125.04,0,4295.27,0.9
2022-10-08 0:00:00,Tamil Nadu,131.348,125.04,0,4146.37,1.06
2022-10-08 0:00:00,Karnataka,131.348,125.04,0,3817.85,0.93
2022-10-08 0:00:00,Rajasthan,131.348,125.04,0,3999.7,1.07
2022-10-09 0:00:00,Maharashtra,131.404,125.11,0,4142.01,0.93
2022-10-09 0:00:00,Gujarat,131.404,125.11,0,4408.29,1.07
2022-10-09 0:00:00,Tamil Nadu,131.404,125.11,0,3563.61,1.05
2022-10-09 0:00:00,Karnataka,131.404,125.11,0,4480.35,1.03
2022-10-09 0:00:00,Rajasthan,131.404,125.11,0,3552.85,1.02
2022-10-10 0:00:00,Maharashtra,131.474,125.18,0,4089.34,1.02
2022-10-10 0:00:00,Gujarat,131.474,125.18,0,3639.88,1
2022-10-10 0:00:00,Tamil Nadu,131.474,125.18,0,3699.33,0.93
2022-10-10 0:00:00,Karnataka,131.474,125.18,0,3829.78,1.01
2022-10-10 0:00:00,Rajasthan,131.474,125.18,0,3590.58,1.08
2022-10-11 0:00:00,Maharashtra,131.53,125.25,0,4125.03,1.08
2022-10-11 0:00:00,Gujarat,131.53,125.25,0,4218.45,0.95
2022-10-11 0:00:00,Tamil Nadu,131.53,125.25,0,3910.56,1.08
2022-10-11 0:00:00,Karnataka,131.53,125.25,0,3607.75,0.93
2022-10-11 0:00:00,Rajasthan,131.53,125.25,0,3897.58,1.05
2022-10-12 0:00:00,Maharashtra,131.586,125.32,0,3811.75,0.98
2022-10-12 0:00:00,Gujarat,131.586,125.32,0,4461.46,0.98
2022-10-12 0:00:00,Tamil Nadu,131.586,125.32,0,4221.89,1
2022-10-12 0:00:00,Karnataka,131.586,125.32,0,4287.98,0.99
2022-10-12 0:00:00,Rajasthan,131.586,125.32,0,3990.22,0.93
2022-10-13 0:00:00,Maharashtra,131.656,125.39,0,4469.49,1.07
2022-10-13 0:00:00,Gujarat,131.656,125.39,0,3649.06,1.06
2022-10-13 0:00:00,Tamil Nadu,131.656,125.39,0,3806.44,0.97
2022-10-13 0:00:00,Karnataka,131.656,125.39,0,4341.83,1.1
2022-10-13 0:00:00,Rajasthan,131.656,125.39,0,3693.64,1.05
2022-10-14 0:00:00,Maharashtra,131.712,125.46,0,4198.77,1.05
2022-10-14 0:00:00,Gujarat,131.712,125.46,0,4320.91,0.93
2022-10-14 0:00:00,Tamil Nadu,131.712,125.46,0,4316.61,0.93
2022-10-14 0:00:00,Karnataka,131.712,125.46,0,3834.59,1.04
2022-10-14 0:00:00,Rajasthan,131.712,125.46,0,3572.72,1.06
2022-10-15 0:00:00,Maharashtra,131.782,125.53,0,3894.02,0.93
2022-10-15 0:00:00,Gujarat,131.782,125.53,0,3898.83,1.05
2022-10-15 0:00:00,Tamil Nadu,131.782,125.53,0,3729.34,1.03
2022-10-15 0:00:00,Karnataka,131.782,125.53,0,4223.73,0.92
2022-10-15 0:00:00,Rajasthan,131.782,125.53,0,4205.68,1.07
2022-10-16 0:00:00,Maharashtra,131.838,125.6,0,3504.86,0.96
2022-10-16 0:00:00,Gujarat,131.838,125.6,0,4493.71,1.05
2022-10-16 0:00:00,Tamil Nadu,131.838,125.6,0,4393.43,0.92
2022-10-16 0:00:00,Karnataka,131.838,125.6,0,3825.44,0.94
2022-10-16 0:00:00,Rajasthan,131.838,125.6,0,4415.74,0.99
2022-10-17 0:00:00,Maharashtra,131.908,125.67,0,4189.26,0.98
2022-10-17 0:00:00,Gujarat,131.908,125.67,0,3645.97,0.92
2022-10-17 0:00:00,Tamil Nadu,131.908,125.67,0,3513.37,0.95
2022-10-17 0:00:00,Karnataka,131.908,125.67,0,4223.05,1.09
2022-10-17 0:00:00,Rajasthan,131.908,125.67,0,4331.81,0.99
2022-10-18 0:00:00,Maharashtra,131.964,125.74,0,3883.32,0.97
2022-10-18 0:00:00,Gujarat,131.964,125.74,0,4481.27,1
2022-10-18 0:00:00,Tamil Nadu,131.964,125.74,0,4307.26,1.01
2022-10-18 0:00:00,Karnataka,131.964,125.74,0,3519.36,1.05
2022-10-18 0:00:00,Rajasthan,131.964,125.74,0,3634,0.9
2022-10-19 0:00:00,Maharashtra,132.034,125.81,0,4327.25,0.96
2022-10-19 0:00:00,Gujarat,132.034,125.81,0,4280.66,0.95
2022-10-19 0:00:00,Tamil Nadu,132.034,125.81,0,3570.33,0.92
2022-10-19 0:00:00,Karnataka,132.034,125.81,0,3938.33,1.08
2022-10-19 0:00:00,Rajasthan,132.034,125.81,0,4142.54,1.01
2022-10-20 0:00:00,Maharashtra,132.09,125.88,0,4247.05,1
2022-10-20 0:00:00,Gujarat,132.09,125.88,0,3772.5,1.1
2022-10-20 0:00:00,Tamil Nadu,132.09,125.88,0,4370.7,1.06
2022-10-20 0:00:00,Karnataka,132.09,125.88,0,3781,0.95
2022-10-20 0:00:00,Rajasthan,132.09,125.88,0,3578.2,1.08
2022-10-21 0:00:00,Maharashtra,132.16,125.95,0,3758.93,0.93
2022-10-21 0:00:00,Gujarat,132.16,125.95,0,4240.15,1.01
2022-10-21 0:00:00,Tamil Nadu,132.16,125.95,0,4019.61,0.96
2022-10-21 0:00:00,Karnataka,132.16,125.95,0,3903.4,0.92
2022-10-21 0:00:00,Rajasthan,132.16,125.95,0,3822.74,0.95
2022-10-22 0:00:00,Maharashtra,132.23,126.02,0,3659.59,0.91
2022-10-22 0:00:00,Gujarat,132.23,126.02,0,3513.32,1.08
2022-10-22 0:00:00,Tamil Nadu,132.23,126.02,0,3790.84,0.93
2022-10-22 0:00:00,Karnataka,132.23,126.02,0,3608.37,1.1
2022-10-22 0:00:00,Rajasthan,132.23,126.02,0,4335.64,1.04
2022-10-23 0:00:00,Maharashtra,132.286,126.08,0,4068.53,0.97
2022-10-23 0:00:00,Gujarat,132.286,126.08,0,4104.95,1.08
2022-10-23 0:00:00,Tamil Nadu,132.286,126.08,0,3693.71,1.1
2022-10-23 0:00:00,Karnataka,132.286,126.08,0,3769.82,0.91
2022-10-23 0:00:00,Rajasthan,132.286,126.08,0,3745.19,1.01
2022-10-24 0:00:00,Maharashtra,132.356,126.15,0,4354.54,0.96
2022-10-24 0:00:00,Gujarat,132.356,126.15,0,3535.44,1.05
2022-10-24 0:00:00,Tamil Nadu,132.356,126.15,0,4436.04,1.05
2022-10-24 0:00:00,Karnataka,132.356,126.15,0,4292.8,0.97
2022-10-24 0:00:00,Rajasthan,132.356,126.15,0,3580.37,0.98
2022-10-25 0:00:00,Maharashtra,132.426,126.22,0,3732.09,0.97
2022-10-25 0:00:00,Gujarat,132.426,126.22,0,3633.69,1.02
