Date,State,Revenue,Fuel_Cost,Carbon_Cost,EBITDA,Debt_Outstanding,Interest_Rate,DSCR
2022-02-12 0:00:00,Maharashtra,105645577.1,89255774.53,10219236.99,6170565.52,800000000,0.08,35.19
2022-02-12 0:00:00,Gujarat,148329666.2,60395478.23,6958587.8,80975600.2,700000000,0.08,527.79
2022-02-12 0:00:00,Tamil Nadu,119634769.9,84065140.69,8313689.29,27255939.88,750000000,0.08,165.81
2022-02-12 0:00:00,Karnataka,103067186.2,51059445.52,7051483.23,44956257.44,600000000,0.08,341.85
2022-02-12 0:00:00,Rajasthan,105039081.7,88593241.84,10792395.08,5653444.8,500000000,0.08,51.59
2022-02-13 0:00:00,Maharashtra,146651543.6,73771271.06,6613445.56,66266826.92,800000000,0.08,377.93
2022-02-13 0:00:00,Gujarat,125704090,68323328.35,8868083.69,48512678.01,700000000,0.08,316.2
2022-02-13 0:00:00,Tamil Nadu,119859003.1,84547237.11,9677104.59,25634661.39,750000000,0.08,155.94
2022-02-13 0:00:00,Karnataka,104086910.8,56413860.29,11543472.02,36129578.49,600000000,0.08,274.74
2022-02-13 0:00:00,Rajasthan,114669418.6,84652068.23,11194238.7,18823111.66,500000000,0.08,171.76
2022-02-14 0:00:00,Maharashtra,138787866.1,57681048.9,10710907.98,70395909.17,800000000,0.08,401.48
2022-02-14 0:00:00,Gujarat,139867885.3,89465042.78,6445249.66,43957592.88,700000000,0.08,286.51
2022-02-14 0:00:00,Tamil Nadu,146560353.4,61134370.83,7349708.96,78076273.56,750000000,0.08,474.96
2022-02-14 0:00:00,Karnataka,104824790.6,86473137.77,11707895.25,6643757.62,600000000,0.08,50.52
2022-02-14 0:00:00,Rajasthan,133473686,54940392.32,11608041.14,66925252.58,500000000,0.08,610.69
2022-02-15 0:00:00,Maharashtra,119640072.3,76514536.63,11000258.7,32125276.98,800000000,0.08,183.21
2022-02-15 0:00:00,Gujarat,118464017.5,74908517.79,9652705.28,33902794.39,700000000,0.08,220.97
2022-02-15 0:00:00,Tamil Nadu,102162701,70249039.97,6505388.87,25408272.17,750000000,0.08,154.57
2022-02-15 0:00:00,Karnataka,106235383.1,57001661.01,10474654.4,38759067.65,600000000,0.08,294.73
2022-02-15 0:00:00,Rajasthan,148511605.2,55695072.03,8703345.6,84113187.58,500000000,0.08,767.53
2022-02-16 0:00:00,Maharashtra,124203306.5,81851061.43,11544426.21,30807818.86,800000000,0.08,175.7
2022-02-16 0:00:00,Gujarat,141922400.8,50555596.85,7024493.49,84342310.48,700000000,0.08,549.73
2022-02-16 0:00:00,Tamil Nadu,125748400.2,65497626.71,10466526.37,49784247.15,750000000,0.08,302.85
2022-02-16 0:00:00,Karnataka,106141988.4,74915720.51,6664428.57,24561839.35,600000000,0.08,186.77
2022-02-16 0:00:00,Rajasthan,103449691.5,52575150.91,6086736.84,44787803.7,500000000,0.08,408.69
2022-02-17 0:00:00,Maharashtra,133501373.6,69183756.23,9960145.79,54357471.6,800000000,0.08,310.01
2022-02-17 0:00:00,Gujarat,116512438.3,57892341.56,9784445.9,48835650.86,700000000,0.08,318.3
2022-02-17 0:00:00,Tamil Nadu,126572571.1,57735428.39,9953803.53,58883339.2,750000000,0.08,358.21
2022-02-17 0:00:00,Karnataka,133945046,64969649.13,6306462.29,62668934.53,600000000,0.08,476.55
2022-02-17 0:00:00,Rajasthan,153307976.9,74730375.65,7929922.9,70647678.38,500000000,0.08,644.66
2022-02-18 0:00:00,Maharashtra,133308121.9,87547554.77,8189289.04,37571278.04,800000000,0.08,214.27
2022-02-18 0:00:00,Gujarat,155142224.3,74374601.42,8560942.62,72206680.23,700000000,0.08,470.63
2022-02-18 0:00:00,Tamil Nadu,139044993.6,86600360.74,7766244.52,44678388.34,750000000,0.08,271.79
2022-02-18 0:00:00,Karnataka,150663718.3,69228253.6,6697791.73,74737672.96,600000000,0.08,568.32
2022-02-18 0:00:00,Rajasthan,109741412.3,71572127.62,11353113.02,26816171.61,500000000,0.08,244.7
2022-02-19 0:00:00,Maharashtra,146541413.7,55190414.43,7691500.22,83659499.02,800000000,0.08,477.12
2022-02-19 0:00:00,Gujarat,158514181.7,51997327.13,6567045.37,99949809.2,700000000,0.08,651.46
2022-02-19 0:00:00,Tamil Nadu,139434855.9,82789244.05,7290870.88,49354740.95,750000000,0.08,300.24
2022-02-19 0:00:00,Karnataka,113812212.7,71099357.21,8318948.93,34393906.52,600000000,0.08,261.54
2022-02-19 0:00:00,Rajasthan,134253058.7,65817570.99,9817141.66,58618346.01,500000000,0.08,534.89
2022-02-20 0:00:00,Maharashtra,126638068.6,64134653.68,7058652.12,55444762.76,800000000,0.08,316.21
2022-02-20 0:00:00,Gujarat,103778084.9,57980642.93,9146561.03,36650880.94,700000000,0.08,238.89
2022-02-20 0:00:00,Tamil Nadu,141192004.6,85847048.33,7941471.46,47403484.81,750000000,0.08,288.37
2022-02-20 0:00:00,Karnataka,156968212.6,70737143.57,7139721.41,79091347.64,600000000,0.08,601.42
2022-02-20 0:00:00,Rajasthan,107692745.4,76611956.21,10671260.57,20409528.58,500000000,0.08,186.24
2022-02-21 0:00:00,Maharashtra,112881771,62140265.87,11103071.9,39638433.23,800000000,0.08,226.06
2022-02-21 0:00:00,Gujarat,105972419.5,67507763.85,9384528.2,29080127.47,700000000,0.08,189.54
2022-02-21 0:00:00,Tamil Nadu,108933538.6,82936091.55,6823064.62,19174382.45,750000000,0.08,116.64
2022-02-21 0:00:00,Karnataka,108162784.2,72435561.89,6540630.5,29186591.8,600000000,0.08,221.94
2022-02-21 0:00:00,Rajasthan,105951975.2,56925219.33,7271717.82,41755038.03,500000000,0.08,381.01
2022-02-22 0:00:00,Maharashtra,141377516.4,65030564.56,8193620.94,68153330.85,800000000,0.08,388.69
2022-02-22 0:00:00,Gujarat,149583858.4,80875653.09,10095806.11,58612399.23,700000000,0.08,382.03
2022-02-22 0:00:00,Tamil Nadu,140541203.7,58776693.17,9254424.52,72510086.03,750000000,0.08,441.1
2022-02-22 0:00:00,Karnataka,122337614.4,60966371.84,7191850.52,54179392.03,600000000,0.08,411.99
2022-02-22 0:00:00,Rajasthan,149418333.1,67482712.74,9519188.49,72416431.86,500000000,0.08,660.8
2022-02-23 0:00:00,Maharashtra,150536933.5,85873527.56,6808827.21,57854578.74,800000000,0.08,329.95
2022-02-23 0:00:00,Gujarat,159962017.6,79667453.75,6154864.05,74139699.78,700000000,0.08,483.23
2022-02-23 0:00:00,Tamil Nadu,155045453.5,57416552.88,9926261.03,87702639.55,750000000,0.08,533.52
2022-02-23 0:00:00,Karnataka,143727932.9,51342456.07,11934075.7,80451401.15,600000000,0.08,611.77
2022-02-23 0:00:00,Rajasthan,119389128.9,63496081.29,8011581.64,47881465.94,500000000,0.08,436.92
2022-02-24 0:00:00,Maharashtra,137683487.1,68832099.69,11014195.9,57837191.51,800000000,0.08,329.85
2022-02-24 0:00:00,Gujarat,150217919,89349729,7798325.43,53069864.54,700000000,0.08,345.9
2022-02-24 0:00:00,Tamil Nadu,137982512.3,74119663.67,8531574.75,55331273.83,750000000,0.08,336.6
2022-02-24 0:00:00,Karnataka,121315307.4,68113354.02,11233213.2,41968740.2,600000000,0.08,319.14
2022-02-24 0:00:00,Rajasthan,116031417.7,88634776.9,8135695.63,19260945.17,500000000,0.08,175.76
2022-02-25 0:00:00,Maharashtra,113335307.1,76381146.83,7923455.44,29030704.81,800000000,0.08,165.57
2022-02-25 0:00:00,Gujarat,100921191.6,51748449.55,7692948.98,41479793.1,700000000,0.08,270.36
2022-02-25 0:00:00,Tamil Nadu,144559365.7,68124011.25,10109460.46,66325894,750000000,0.08,403.48
2022-02-25 0:00:00,Karnataka,155838279.6,89013438.8,10484023.45,56340817.38,600000000,0.08,428.42
2022-02-25 0:00:00,Rajasthan,148384072.9,88337160.38,11799535.06,48247377.44,500000000,0.08,440.26
2022-02-26 0:00:00,Maharashtra,142365462.5,67296358.66,6002418.78,69066685.11,800000000,0.08,393.9
2022-02-26 0:00:00,Gujarat,135146828.1,64968741.13,7446808.59,62731278.39,700000000,0.08,408.87
2022-02-26 0:00:00,Tamil Nadu,156289938.5,89658016.56,6366077.49,60265844.46,750000000,0.08,366.62
2022-02-26 0:00:00,Karnataka,121834000.2,85435964.77,10926297.77,25471737.65,600000000,0.08,193.69
2022-02-26 0:00:00,Rajasthan,146812448.8,62379796.18,7051513.6,77381139.04,500000000,0.08,706.1
2022-02-27 0:00:00,Maharashtra,116452067.4,74873926.47,9039903.24,32538237.64,800000000,0.08,185.57
2022-02-27 0:00:00,Gujarat,102143697.6,57115199.76,10877229.35,34151268.49,700000000,0.08,222.59
2022-02-27 0:00:00,Tamil Nadu,117831170.5,88903104.55,6851464.48,22076601.47,750000000,0.08,134.3
2022-02-27 0:00:00,Karnataka,131448883,52840496.53,9752467.09,68855919.39,600000000,0.08,523.59
2022-02-27 0:00:00,Rajasthan,114260825.9,50377104.63,8539777.49,55343943.72,500000000,0.08,505.01
2022-02-28 0:00:00,Maharashtra,130532871,80462189.25,8739157.93,41331523.76,800000000,0.08,235.72
2022-02-28 0:00:00,Gujarat,111340729,61092871.78,11162268.93,39085588.27,700000000,0.08,254.75
2022-02-28 0:00:00,Tamil Nadu,120859335.9,87997106.16,11260536.29,21601693.42,750000000,0.08,131.41
2022-02-28 0:00:00,Karnataka,125061185.7,88861174.23,10034169.46,26165841.95,600000000,0.08,198.97
2022-02-28 0:00:00,Rajasthan,115694716.7,69158233.59,7628257.47,38908225.6,500000000,0.08,355.04
2022-03-01 0:00:00,Maharashtra,129855938.2,81138412.64,7682272.85,41035252.75,800000000,0.08,234.03
2022-03-01 0:00:00,Gujarat,100416061.5,62458198.44,9664947,28292916.07,700000000,0.08,184.41
2022-03-01 0:00:00,Tamil Nadu,116900123.2,52595245.08,8650837.85,55654040.24,750000000,0.08,338.56
2022-03-01 0:00:00,Karnataka,125351112.7,67100136.32,7391684.1,50859292.27,600000000,0.08,386.74
2022-03-01 0:00:00,Rajasthan,146022460.3,72890213.84,10451650.34,62680596.11,500000000,0.08,571.96
2022-03-02 0:00:00,Maharashtra,124259388.8,52040535.51,8515864.76,63702988.53,800000000,0.08,363.31
2022-03-02 0:00:00,Gujarat,129453874.1,68295818.48,6773942.19,54384113.45,700000000,0.08,354.47
2022-03-02 0:00:00,Tamil Nadu,146726391.9,71659608.99,8536269.9,66530513.03,750000000,0.08,404.73
2022-03-02 0:00:00,Karnataka,129242010.9,74901082.32,7297427.47,47043501.06,600000000,0.08,357.73
2022-03-02 0:00:00,Rajasthan,125927686.6,62508097.7,10143700.77,53275888.11,500000000,0.08,486.14
2022-03-03 0:00:00,Maharashtra,126190585.3,60989052.08,10984903.29,54216629.95,800000000,0.08,309.2
2022-03-03 0:00:00,Gujarat,126592707.2,75691650.37,6497575.73,44403481.1,700000000,0.08,289.42
2022-03-03 0:00:00,Tamil Nadu,138789712.9,59069393.19,8699997.81,71020321.92,750000000,0.08,432.04
2022-03-03 0:00:00,Karnataka,122291382.1,76980316.9,11317348.69,33993716.48,600000000,0.08,258.49
2022-03-03 0:00:00,Rajasthan,127773212.4,66494662.43,7573755.36,53704794.6,500000000,0.08,490.06
2022-03-04 0:00:00,Maharashtra,102533429.2,62456325.45,11928171.7,28148932.08,800000000,0.08,160.54
2022-03-04 0:00:00,Gujarat,134906732.2,67572502.33,6531795.26,60802434.56,700000000,0.08,396.3
2022-03-04 0:00:00,Tamil Nadu,100140321.1,78829572.72,10805390.13,10505358.2,750000000,0.08,63.91
2022-03-04 0:00:00,Karnataka,138561450.3,77822564.72,6177072.58,54561813.02,600000000,0.08,414.9
2022-03-04 0:00:00,Rajasthan,113091546.2,88949057.87,10283759.37,13858729,500000000,0.08,126.46
2022-03-05 0:00:00,Maharashtra,154981119.1,54332300.06,7526977.32,93121841.71,800000000,0.08,531.09
2022-03-05 0:00:00,Gujarat,109305769.3,64451829.4,8180209.46,36673730.39,700000000,0.08,239.03
2022-03-05 0:00:00,Tamil Nadu,155736596.9,50544601.95,6598622.9,98593372.04,750000000,0.08,599.78
2022-03-05 0:00:00,Karnataka,128259418.6,69519144.2,6999146.95,51741127.49,600000000,0.08,393.45
2022-03-05 0:00:00,Rajasthan,147885758.1,65024076.02,6570110.92,76291571.12,500000000,0.08,696.16
2022-03-06 0:00:00,Maharashtra,118786651.4,55588252.36,7468163.89,55730235.14,800000000,0.08,317.84
2022-03-06 0:00:00,Gujarat,107486528.5,80960125.1,10291800.66,16234602.75,700000000,0.08,105.81
2022-03-06 0:00:00,Tamil Nadu,123771048.1,51329276.1,10723327.88,61718444.15,750000000,0.08,375.45
2022-03-06 0:00:00,Karnataka,119032116.4,51410701.6,6988874.71,60632540.11,600000000,0.08,461.06
2022-03-06 0:00:00,Rajasthan,106055387.9,86003264.72,6823292.33,13228830.81,500000000,0.08,120.71
2022-03-07 0:00:00,Maharashtra,113826623.6,59443511.75,7031392.64,47351719.24,800000000,0.08,270.05
2022-03-07 0:00:00,Gujarat,158044161.8,67706658.82,9273251.88,81064251.07,700000000,0.08,528.37
2022-03-07 0:00:00,Tamil Nadu,100628393.4,86384751.83,7447594.4,6796047.18,750000000,0.08,41.34
2022-03-07 0:00:00,Karnataka,158163814.9,67171439,9163409.57,81828966.37,600000000,0.08,622.24
2022-03-07 0:00:00,Rajasthan,156029425,72066748.11,11092633.9,72870043.01,500000000,0.08,664.94
2022-03-08 0:00:00,Maharashtra,110158919.1,87679260.3,10049126.05,12430532.74,800000000,0.08,70.89
2022-03-08 0:00:00,Gujarat,118930133,61754672.37,8355941.49,48819519.12,700000000,0.08,318.2
2022-03-08 0:00:00,Tamil Nadu,112182492.2,64685836.98,8260615.05,39236040.15,750000000,0.08,238.69
2022-03-08 0:00:00,Karnataka,146546913.3,78978224.55,8256852.55,59311836.21,600000000,0.08,451.02
2022-03-08 0:00:00,Rajasthan,148525387.4,65359093.26,6554934.92,76611359.2,500000000,0.08,699.08
2022-03-09 0:00:00,Maharashtra,131784060.5,74107326,8432957.26,49243777.28,800000000,0.08,280.84
2022-03-09 0:00:00,Gujarat,127844063.6,61635693.42,6217192.81,59991177.34,700000000,0.08,391.01
2022-03-09 0:00:00,Tamil Nadu,147358280.4,84822432.31,9383503.14,53152344.99,750000000,0.08,323.34
2022-03-09 0:00:00,Karnataka,146039210.6,61556411.56,11834880.97,72647918.08,600000000,0.08,552.43
2022-03-09 0:00:00,Rajasthan,127402155.9,50797948.18,9568861.82,67035345.93,500000000,0.08,611.7
2022-03-10 0:00:00,Maharashtra,133684933.8,68570468.37,11999480.13,53114985.32,800000000,0.08,302.92
2022-03-10 0:00:00,Gujarat,152068486.4,63882000.79,11895831.97,76290653.67,700000000,0.08,497.25
2022-03-10 0:00:00,Tamil Nadu,103666689.2,82174961.25,7756727.78,13735000.21,750000000,0.08,83.55
2022-03-10 0:00:00,Karnataka,125023892.4,71097438.29,6243730.53,47682723.61,600000000,0.08,362.59
2022-03-10 0:00:00,Rajasthan,135111144.2,76852157.54,9586051.44,48672935.25,500000000,0.08,444.14
2022-03-11 0:00:00,Maharashtra,109747466.8,84797476.6,7108086.71,17841903.44,800000000,0.08,101.75
2022-03-11 0:00:00,Gujarat,154995691.5,57886931.89,7208294.89,89900464.67,700000000,0.08,585.96
2022-03-11 0:00:00,Tamil Nadu,102593641,89832815.48,10105042.42,2655783.1,750000000,0.08,16.16
2022-03-11 0:00:00,Karnataka,136911489.6,86770075.62,11672544.16,38468869.79,600000000,0.08,292.52
2022-03-11 0:00:00,Rajasthan,106336919.7,82522976.75,11385219.65,12428723.33,500000000,0.08,113.41
2022-03-12 0:00:00,Maharashtra,106165178.5,83960784.77,10535447.28,11668946.46,800000000,0.08,66.55
2022-03-12 0:00:00,Gujarat,107881774,53913883.23,10788314.76,43179575.98,700000000,0.08,281.44
2022-03-12 0:00:00,Tamil Nadu,117720588.3,62516590.53,7549522.81,47654474.96,750000000,0.08,289.9
2022-03-12 0:00:00,Karnataka,148322409.3,65271644.23,7790395.48,75260369.58,600000000,0.08,572.29
2022-03-12 0:00:00,Rajasthan,141223626.8,86165020.75,7954001.14,47104604.92,500000000,0.08,429.83
2022-03-13 0:00:00,Maharashtra,140416079.2,70295916.45,7229916.83,62890245.95,800000000,0.08,358.67
2022-03-13 0:00:00,Gujarat,139789872.5,77443133.43,9952519.63,52394219.46,700000000,0.08,341.5
2022-03-13 0:00:00,Tamil Nadu,149830320.4,63528965.02,6522478.28,79778877.09,750000000,0.08,485.32
2022-03-13 0:00:00,Karnataka,156196637.5,70332335.65,6610609.94,79253691.9,600000000,0.08,602.66
2022-03-13 0:00:00,Rajasthan,126286947.9,87261522.7,9250463.14,29774962.1,500000000,0.08,271.7
2022-03-14 0:00:00,Maharashtra,135203929.7,79320491.1,10344669.08,45538769.53,800000000,0.08,259.71
2022-03-14 0:00:00,Gujarat,157367285,50350448.87,9680669.04,97336167.07,700000000,0.08,634.42
2022-03-14 0:00:00,Tamil Nadu,103753183.4,53475770.6,11160631.82,39116780.97,750000000,0.08,237.96
2022-03-14 0:00:00,Karnataka,119141970.1,65856767.88,11771142.83,41514059.38,600000000,0.08,315.68
2022-03-14 0:00:00,Rajasthan,108432743.4,65433102.05,8613098.48,34386542.82,500000000,0.08,313.78
2022-03-15 0:00:00,Maharashtra,100382860.7,89643500.38,11702158.21,-962797.87,800000000,0.08,-5.49
2022-03-15 0:00:00,Gujarat,159189777,52855147.35,8606302.27,97728327.35,700000000,0.08,636.98
2022-03-15 0:00:00,Tamil Nadu,124166836.6,59326271.41,6802245.65,58038319.5,750000000,0.08,353.07
2022-03-15 0:00:00,Karnataka,104938582.5,69920219.56,10742893.29,24275469.62,600000000,0.08,184.59
2022-03-15 0:00:00,Rajasthan,109276694,81031270.99,8443410.33,19802012.67,500000000,0.08,180.69
2022-03-16 0:00:00,Maharashtra,103026623.3,60770202.5,11486384.31,30770036.53,800000000,0.08,175.49
2022-03-16 0:00:00,Gujarat,150534550.2,82214081.81,9010232.15,59310236.2,700000000,0.08,386.58
2022-03-16 0:00:00,Tamil Nadu,121787231.1,61616348.67,8277429.64,51893452.76,750000000,0.08,315.69
2022-03-16 0:00:00,Karnataka,127926352,73053562.68,6822362.67,48050426.65,600000000,0.08,365.38
2022-03-16 0:00:00,Rajasthan,135002545.8,58546883.52,11249838.68,65205823.55,500000000,0.08,595
2022-03-17 0:00:00,Maharashtra,111766507.5,55441569.49,9153540.99,47171397.02,800000000,0.08,269.02
2022-03-17 0:00:00,Gujarat,139293740.1,71446752.23,8824837.93,59022149.99,700000000,0.08,384.7
2022-03-17 0:00:00,Tamil Nadu,130063992.9,53222116.51,7466285.07,69375591.33,750000000,0.08,422.03
2022-03-17 0:00:00,Karnataka,122221264.8,85319463.03,9966847.38,26934954.37,600000000,0.08,204.82
2022-03-17 0:00:00,Rajasthan,146105326.4,65341535.12,11911430.4,68852360.92,500000000,0.08,628.28
2022-03-18 0:00:00,Maharashtra,115490818.5,81879828.17,6944995.78,26665994.59,800000000,0.08,152.08
2022-03-18 0:00:00,Gujarat,157239622,63247426.57,7327355.1,86664840.36,700000000,0.08,564.87
2022-03-18 0:00:00,Tamil Nadu,108779707.9,79431221.72,7292087.03,22056399.13,750000000,0.08,134.18
2022-03-18 0:00:00,Karnataka,115103070.9,72852333.86,9797629.26,32453107.8,600000000,0.08,246.78
2022-03-18 0:00:00,Rajasthan,152799326,60059606.35,8483485.77,84256233.88,500000000,0.08,768.84
2022-03-19 0:00:00,Maharashtra,158613858.9,59371343.96,8685952.58,90556562.4,800000000,0.08,516.46
2022-03-19 0:00:00,Gujarat,125719516.1,63558323.03,8582730.34,53578462.75,700000000,0.08,349.22
2022-03-19 0:00:00,Tamil Nadu,133285985.7,58686056.55,10646010.72,63953918.43,750000000,0.08,389.05
2022-03-19 0:00:00,Karnataka,100865720.2,51060547.35,9083630.9,40721541.97,600000000,0.08,309.65
2022-03-19 0:00:00,Rajasthan,148705246.6,77785841.28,8006658.98,62912746.36,500000000,0.08,574.08
2022-03-20 0:00:00,Maharashtra,151488072.7,79505237.34,11158650.12,60824185.24,800000000,0.08,346.89
2022-03-20 0:00:00,Gujarat,150439009,76170737.57,9376312.17,64891959.28,700000000,0.08,422.96
2022-03-20 0:00:00,Tamil Nadu,145648678.3,86715972.97,11355405.73,47577299.57,750000000,0.08,289.43
2022-03-20 0:00:00,Karnataka,101673075,56666725.45,9929207.85,35077141.65,600000000,0.08,266.73
2022-03-20 0:00:00,Rajasthan,128707325.4,75097576.28,9942204.07,43667545.08,500000000,0.08,398.47
2022-03-21 0:00:00,Maharashtra,136249219.6,89934382.83,9541914.79,36772921.99,800000000,0.08,209.72
2022-03-21 0:00:00,Gujarat,145538022.5,73807510.13,11139374.67,60591137.66,700000000,0.08,394.92
2022-03-21 0:00:00,Tamil Nadu,108201921.3,76076695.99,7498626.08,24626599.24,750000000,0.08,149.81
2022-03-21 0:00:00,Karnataka,120412494.1,82813205.86,11612218.76,25987069.45,600000000,0.08,197.61
2022-03-21 0:00:00,Rajasthan,129276783.1,87968802.66,6094525.45,35213454.99,500000000,0.08,321.32
2022-03-22 0:00:00,Maharashtra,132136199.6,71778018.13,8937219.38,51420962.07,800000000,0.08,293.26
2022-03-22 0:00:00,Gujarat,110254980.8,64635380.67,8665050.43,36954549.71,700000000,0.08,240.86
2022-03-22 0:00:00,Tamil Nadu,137501159.1,70576200.19,9018025.52,57906933.39,750000000,0.08,352.27
2022-03-22 0:00:00,Karnataka,103607180.2,87341406.22,9825670.71,6440103.22,600000000,0.08,48.97
2022-03-22 0:00:00,Rajasthan,137536522.9,70941507.75,6402506.43,60192508.75,500000000,0.08,549.26
2022-03-23 0:00:00,Maharashtra,151555219.4,58305065.14,11242334.27,82007819.97,800000000,0.08,467.7
2022-03-23 0:00:00,Gujarat,106104674.5,82868739.32,10229404.13,13006531.04,700000000,0.08,84.77
2022-03-23 0:00:00,Tamil Nadu,116355758.4,79150734.16,6954009.43,30251014.79,750000000,0.08,184.03
2022-03-23 0:00:00,Karnataka,155833714.5,88317257.21,11568242.14,55948215.12,600000000,0.08,425.44
2022-03-23 0:00:00,Rajasthan,112054448.7,72680327.86,7323785.08,32050335.76,500000000,0.08,292.46
2022-03-24 0:00:00,Maharashtra,127218155.7,72481679.77,11099960.93,43636515.03,800000000,0.08,248.86
2022-03-24 0:00:00,Gujarat,102539666.4,52452477.01,11959665.02,38127524.41,700000000,0.08,248.51
2022-03-24 0:00:00,Tamil Nadu,135215559,65635864.29,10362377.33,59217317.43,750000000,0.08,360.24
2022-03-24 0:00:00,Karnataka,127428518.8,55312656.43,7261055.57,64854806.76,600000000,0.08,493.17
2022-03-24 0:00:00,Rajasthan,115688185.3,74784045.84,10560518.02,30343621.46,500000000,0.08,276.89
2022-03-25 0:00:00,Maharashtra,133708758.6,70646445.55,7318394.91,55743918.17,800000000,0.08,317.91
2022-03-25 0:00:00,Gujarat,149427817,52817668.25,6257833.87,90352314.9,700000000,0.08,588.9
2022-03-25 0:00:00,Tamil Nadu,120188950.7,73599368.75,6531853.77,40057728.17,750000000,0.08,243.68
2022-03-25 0:00:00,Karnataka,101554269.5,52593061.98,7296544.61,41664662.92,600000000,0.08,316.83
2022-03-25 0:00:00,Rajasthan,123062621.8,79721683.08,9322171.82,34018766.92,500000000,0.08,310.42
2022-03-26 0:00:00,Maharashtra,147047411.5,82341682.08,7951660.95,56754068.44,800000000,0.08,323.68
2022-03-26 0:00:00,Gujarat,110544553.5,87541493.39,11895922.31,11107137.79,700000000,0.08,72.39
2022-03-26 0:00:00,Tamil Nadu,151289999.8,77023079.19,10358756.78,63908163.79,750000000,0.08,388.77
2022-03-26 0:00:00,Karnataka,150142958,54945008.73,7459871.51,87738077.71,600000000,0.08,667.17
2022-03-26 0:00:00,Rajasthan,104530519.4,65072725.91,6990767.5,32467025.95,500000000,0.08,296.26
2022-03-27 0:00:00,Maharashtra,107320110.1,81161414.16,10804925.54,15353770.4,800000000,0.08,87.56
2022-03-27 0:00:00,Gujarat,126142152.1,57573881.73,7336656.7,61231613.64,700000000,0.08,399.1
2022-03-27 0:00:00,Tamil Nadu,116306147.4,67903984.23,10324310.81,38077852.38,750000000,0.08,231.64
2022-03-27 0:00:00,Karnataka,135793424,76781283.12,8179032.88,50833108.01,600000000,0.08,386.54
2022-03-27 0:00:00,Rajasthan,153503195.5,85050864.3,9282639.07,59169692.09,500000000,0.08,539.92
2022-03-28 0:00:00,Maharashtra,156711146.6,58035430.23,10893293.18,87782423.24,800000000,0.08,500.63
2022-03-28 0:00:00,Gujarat,118613658.6,78502503.61,11174597.73,28936557.3,700000000,0.08,188.6
2022-03-28 0:00:00,Tamil Nadu,103407767.1,62355241.21,7834361.3,33218164.57,750000000,0.08,202.08
2022-03-28 0:00:00,Karnataka,151638019.7,52242178.86,7554945,91840895.83,600000000,0.08,698.37
2022-03-28 0:00:00,Rajasthan,112136061.5,52729441.96,6756683.39,52649936.15,500000000,0.08,480.43
2022-03-29 0:00:00,Maharashtra,140034218.1,77636547.43,10233305.56,52164365.06,800000000,0.08,297.5
2022-03-29 0:00:00,Gujarat,151619070.3,54150198.75,7942641.21,89526230.34,700000000,0.08,583.52
2022-03-29 0:00:00,Tamil Nadu,116302845.4,88086896.63,9965202.99,18250745.78,750000000,0.08,111.03
2022-03-29 0:00:00,Karnataka,102320286,68806493.05,9048546.97,24465246.03,600000000,0.08,186.04
2022-03-29 0:00:00,Rajasthan,124275651.7,63619312.79,6765114.81,53891224.08,500000000,0.08,491.76
2022-03-30 0:00:00,Maharashtra,111709221.7,60544497.99,10314808.72,40849914.95,800000000,0.08,232.97
2022-03-30 0:00:00,Gujarat,119810327.2,50610179.87,9927884.3,59272263.01,700000000,0.08,386.33
2022-03-30 0:00:00,Tamil Nadu,110067188.1,81964852.61,9549710.28,18552625.16,750000000,0.08,112.86
2022-03-30 0:00:00,Karnataka,109759610.4,63479732.56,10336392.65,35943485.22,600000000,0.08,273.32
2022-03-30 0:00:00,Rajasthan,115702624.3,86823007.22,8087482.01,20792135.09,500000000,0.08,189.73
2022-03-31 0:00:00,Maharashtra,157870265.9,68574397.89,6866199.34,82429668.67,800000000,0.08,470.11
2022-03-31 0:00:00,Gujarat,142313019.2,78034452.61,7916494.62,56362071.94,700000000,0.08,367.36
2022-03-31 0:00:00,Tamil Nadu,124768572.5,80099324.45,8105567.57,36563680.46,750000000,0.08,222.43
2022-03-31 0:00:00,Karnataka,104556583.7,79055961.68,8907031.94,16593590.1,600000000,0.08,126.18
2022-03-31 0:00:00,Rajasthan,132449004.2,68653997.72,9705204.42,54089802.05,500000000,0.08,493.57
2022-04-01 0:00:00,Maharashtra,108771849,66307538.82,9101418.44,33362891.72,800000000,0.08,190.27
2022-04-01 0:00:00,Gujarat,146117822.6,67048659.93,10537490.59,68531672.05,700000000,0.08,446.68
2022-04-01 0:00:00,Tamil Nadu,157151929.3,57600431.47,8826593.68,90724904.14,750000000,0.08,551.91
2022-04-01 0:00:00,Karnataka,127868997.9,86901079.69,9611342.01,31356576.18,600000000,0.08,238.44
2022-04-01 0:00:00,Rajasthan,104102559.2,75655663.94,10112170.14,18334725.1,500000000,0.08,167.3
2022-04-02 0:00:00,Maharashtra,159721752.1,52907119.75,10596896.57,96217735.73,800000000,0.08,548.74
2022-04-02 0:00:00,Gujarat,140431895.2,68065992.56,7215159.23,65150743.45,700000000,0.08,424.64
2022-04-02 0:00:00,Tamil Nadu,117764164.2,54370457.35,11382185.14,52011521.75,750000000,0.08,316.4
2022-04-02 0:00:00,Karnataka,123917406,72327256.81,9161115.07,42429034.13,600000000,0.08,322.64
2022-04-02 0:00:00,Rajasthan,110238941.9,60985038.76,10846916.42,38406986.68,500000000,0.08,350.46
